"topic","date"," time","place","url","date published","article text"
"hurricane","2018-11-13","Not Discerned","{""Panama"", ""Panama"", ""Panama""}","https://news.google.com/rss/articles/CBMioAFodHRwczovL3d3dy5uYmNiYXlhcmVhLmNvbS9uZXdzL25hdGlvbmFsLWludGVybmF0aW9uYWwvcHJvc2VjdXRvci1lbmRzLXByb2JlLW9mLWZiaXMtdHJ1bXAtcnVzc2lhLWludmVzdGlnYXRpb24td2l0aC1oYXJzaC1jcml0aWNpc20tYnV0LW5vLW5ldy1jaGFyZ2VzLzMyMjk4NzEv0gGmAWh0dHBzOi8vd3d3Lm5iY2JheWFyZWEuY29tL25ld3MvbmF0aW9uYWwtaW50ZXJuYXRpb25hbC9wcm9zZWN1dG9yLWVuZHMtcHJvYmUtb2YtZmJpcy10cnVtcC1ydXNzaWEtaW52ZXN0aWdhdGlvbi13aXRoLWhhcnNoLWNyaXRpY2lzbS1idXQtbm8tbmV3LWNoYXJnZXMvMzIyOTg3MS8_YW1wPTE?oc=5&hl=en-US&gl=US&ceid=US:en","Mon 15 May 2023 20:11:21","A special prosecutor has ended his four-year investigation into possible FBI misconduct in its probe of ties between Russia and Donald Trump’s 2016 campaign with withering criticism of the bureau but a meager court record that fell far short of the former president’s prediction he would uncover the “crime of the century.”  The report Monday from special counsel John Durham represents the long-awaited culmination of an investigation that Trump and allies had claimed would expose massive wrongdoing by law enforcement and intelligence officials. Instead, Durham's investigation delivered underwhelming results, with prosecutors securing a guilty plea from a little-known FBI employee but losing the only two criminal cases they took to trial.  The roughly 300-page report catalogs what Durham says were a series of missteps by the FBI and Justice Department as investigators undertook a politically explosive probe in the heat of the 2016 election into whether the Trump campaign was colluding wi"
"hurricane","2018-08-25","Not Discerned","Not Discerned","https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vdGhlZ2FiYmVyLmNvbS9waW5lbGxhcy1iZWFjaC1yZW5vdXJpc2htZW50LXdoYXQteW91LW5lZWQtdG8ta25vdy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en","Tue 16 May 2023 06:06:24","Easements. It sounds like a comforting word. In the case of beach renourishment, though, it’s a homely one that can break up any plan to build beaches back along the shores of Pinellas. Thirty-five miles of sand on the west coast of Pinellas County, the barrier islands beaches, draws beach-goers from all over the world. Named by online websites like TripAdvisor as “the top beaches in the world” for the past 13 or so years, beaches from Clearwater to St. Pete Beach make for some of the most popular places to stay in Florida.  Pinellas Beach Renourishment  Here, the need for beach renourishment is perennial, although actual rebuilding of the sands and dunes only happens about every five years. They erode. Then, they get built back up to the same standards of protection or better. Beach erosion remains an ongoing problem for every inch of coastline; it becomes a bigger issue during hurricane season.  “Beach renourishment benefits people, homes, and the environment,” John Bishop, Coastal "
"hurricane","2020-01-01","Not Discerned","{""Per"", ""GyorMosonSopron"", ""Hungary""}","https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vd3d3Lm9iYXdlYnNpdGUuY29tL2xhbmRzLWVuZC1vZi1wZXJkaWRvLWtleS1jb25kb21pbml1bS1yZW9wZW5z0gEA?oc=5&hl=en-US&gl=US&ceid=US:en","Mon 15 May 2023 17:00:53","Repairs from Hurricane Sally damage took over 2 and 1/2 years to complete    Perdido Key, Fla. - (OBA) - After undergoing a complete facility review, re-engineering, and rehabilitation due to severe damage caused by Hurricane Sally in 2020, the Lands End of Perdido Key Condominium is reopening with a ribbon-cutting on May 19, 2023.      ﻿The event will take place at 13335 Johnson Beach Road, Perdido Key, FL 32507, from 4:00 pm to 5:30 pm. Attendees will be treated to open refreshments and will have the opportunity to tour the renovated property, the building, and open condominium units.    Hurricane Sally made landfall in Perdido Key on September 16, 2020, causing significant damage to the Lands End property. The rehabilitation process took over two years, costing over $25 million, and involved the reconstruction of the building's interior and exterior, including concrete and structural integrity elements.    The condominium association's president, Brad Prewitt, expressed gratitude f"
"hurricane","2018-01-01","Not Discerned","{""Panama"", ""Panama"", ""Panama""}","https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3LndqaGcuY29tLzIwMjMvMDUvMTYvOTZ0aC1zaGVybWFuLWludml0YXRpb25hbC1zZXQtdGhpcy13ZWVrLXBhbmFtYS1jb3VudHJ5LWNsdWIv0gFraHR0cHM6Ly93d3cud2poZy5jb20vMjAyMy8wNS8xNi85NnRoLXNoZXJtYW4taW52aXRhdGlvbmFsLXNldC10aGlzLXdlZWstcGFuYW1hLWNvdW50cnktY2x1Yi8_b3V0cHV0VHlwZT1hbXA?oc=5&hl=en-US&gl=US&ceid=US:en","Tue 16 May 2023 02:50:00","PANAMA CITY, Fla. (WJHG/WECP) -The annual Sherman Invitational golf tournament is set for Panama Country Club this week, with the three rounds set for Friday, Saturday and Sunday. This event has survived so much in recent years, a cat-5 hurricane in 2018, and yet they played on. A worldwide pandemic in 2020 and 2021, and yet they played on. So now it’s believed to be not just one of the longest consecutive running amateur events in the southeast, but this event, which began in 1927, may be one of the longest consecutive amateur tourneys anywhere!  ”It’s going to be one of our best ones as far as the competitors that we have going.” says one of the tournament coordinators, Charlie Commander. “And also it’s going to be our biggest field in the last five or six years. We’ve got around 192 golfers playing. That will make it a full field for us which is really great. It’s designed for any amateur golfer that’s interested in playing a true play your own ball golf tournament. We’ve got a cha"
"hurricane","2018-01-01","Not Discerned","Not Discerned","https://news.google.com/rss/articles/CBMikgFodHRwczovL3d3dy5kYWlseW1haWwuY28udWsvc3BvcnQvcnVnYnl1bmlvbi9hcnRpY2xlLTEyMDg0NDE3L1J1Z2J5LXRocm93bi1tb3VybmluZy10cmFnaWMtZGVhdGgtQmx1ZXMtQ3J1c2FkZXJzLUh1cnJpY2FuZXMtc3Rhci1hZ2VkLWp1c3QtMzMuaHRtbNIBlgFodHRwczovL3d3dy5kYWlseW1haWwuY28udWsvc3BvcnQvcnVnYnl1bmlvbi9hcnRpY2xlLTEyMDg0NDE3L2FtcC9SdWdieS10aHJvd24tbW91cm5pbmctdHJhZ2ljLWRlYXRoLUJsdWVzLUNydXNhZGVycy1IdXJyaWNhbmVzLXN0YXItYWdlZC1qdXN0LTMzLmh0bWw?oc=5&hl=en-US&gl=US&ceid=US:en","Mon 15 May 2023 07:51:44","The world of New Zealand rugby has been left in shock by the sudden death of Billy Guyton, who passed away on Monday aged 33.  The halfback, who played for the Blues, Crusaders and Hurricanes in Super Rugby, was forced to retire in 2018 because of concussion symptoms.  Tasman Rugby announced Guyton's death with a post on social media.  'It is with great sadness to hear of the passing of Billy Guyton (a 52 game Mako player, and recent coach of our FPC Mako team), it said.  'Billy was a much-loved member of our whole Tasman Rugby Union team and had a positive impact on those he played alongside and coached.  Former Super Rugby star Billy Guyton died on Monday at the age of 33  Guyton retired in 2018 after dealing with concussions as he revealed he wanted to spend time with his young daughter Uri  'Billy has been a major contributor to the development of women’s rugby across our Tasman region.  'Our condolences and aroha are extended to Billy’s whāanau, friends and colleagues during this"
"hurricane","2023-09-01","Not Discerned","{""Nazerat"", ""Northern"", ""Israel""}","https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3Lm1jYWxsLmNvbS8yMDIzLzA1LzE1L2xpYmVydHktc3RheXMtaG90LXJvbGxzLWludG8tdGhlLWVwYy10aXRsZS1nYW1lLXdpdGgtMTItMi13aW4tb3Zlci1uYXphcmV0aNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en","Tue 16 May 2023 01:12:54","A quality nonconference schedule may not always help a team’s win-loss record, but it can certainly help prepare you for the postseason.  The Liberty High baseball team used its four nonleague dates this spring to play opponents such as Hazleton and Wilson Lawn and those two teams beat the Hurricanes.  But facing perennial state powers and their high-octane pitching helps when it comes to the playoffs.  So far in the Eastern Pennsylvania Conference tournament, those nonleague losses have provided big gains for the Hurricanes as they have scored 12 runs in each of their two games.  The second 12-run barrage came Monday in the EPC semifinals resulted in a 12-2, 5-inning rout of Nazareth at DeSales University’s Weiland Park.  The second-seeded Hurricanes (16-4) easily secured a return trip to Center Valley on Thursday night when they will play in the league title game at 7 p.m. against Parkland. The Trojans beat Emmaus 11-5 in the second game of Monday’s semifinal doubleheader.  If Liber"
"hurricane","2019-09-12","12:00:00","{""FloridaMontgomery"", ""NewYork"", ""UnitedStates""}","https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vd3d3Lmluc3VyYW5jZWpvdXJuYWwuY29tL25ld3Mvc291dGhlYXN0LzIwMjMvMDUvMTYvNzIwODkzLmh0bdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en","Tue 16 May 2023 05:05:02","New You can now listen to Insurance Journal articles!  Even before the Florida Legislature adopted the Insurer Accountability Act of 2023, requiring insurers to stop altering independent adjusters’ damage estimates without providing transparency, a number of Florida property insurers and adjuster firms stopped the practice on their own, said adjusters who had made some bold allegations about the industry.  “They’re now doing it like it was done years ago – they send it back to you and ask you to make the changes,” said Mark Vinson, an independent adjuster who works on a freelance basis for property insurers.  Vinson and two other independent adjusters sparked a controversy in December when they charged at a Florida House of Representatives hearing that several insurers and their hired adjuster firms were making wholesale changes to their damage estimates, slashing repair amounts by as much as two-thirds – but leaving the field adjusters’ names on the revised reports. That gave the imp"
"hurricane","2022-05-01","Not Discerned","{""Durham"", ""NorthCarolina"", ""UnitedStates""}","https://news.google.com/rss/articles/CBMigAFodHRwczovL3d3dy53ZW55LmNvbS9zdG9yeS80ODkwOTcyMC9zcGVjaWFsLWNvdW5zZWwtam9obi1kdXJoYW0tY29uY2x1ZGVzLWZiaS1uZXZlci1zaG91bGQtaGF2ZS1sYXVuY2hlZC1mdWxsLXRydW1wLXJ1c3NpYS1wcm9iZdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en","Mon 15 May 2023 19:50:00","His case against Clinton campaign lawyer Michael Sussmann ended with an acquittal in May 2022. Durham charged Sussmann with lying to a top FBI official in September 2016 while passing along a tip about Trump's ties to Russia. Sussmann's lawyers accused Durham of bullying witnesses into changing their story and cherry-picking evidence to fuel claims of an anti-Trump conspiracy. After his acquittal, Sussmann said he was ""falsely accused"" by Durham."
"hurricane","2017-09-10","Not Discerned","{""Boston"", ""Massachusetts"", ""UnitedStates""}","https://news.google.com/rss/articles/CBMilAFodHRwczovL3d3dy55YXJkYmFya2VyLmNvbS9uaGwvYXJ0aWNsZXMvc2NoZWR1bGVfc2V0X2Zvcl9lYXN0ZXJuX2NvbmZlcmVuY2VfZmluYWxfYmV0d2Vlbl9mbG9yaWRhX3BhbnRoZXJzX2FuZF9jYXJvbGluYV9odXJyaWNhbmVzL3MxXzE3MjI3XzM4ODE4MDI20gGYAWh0dHBzOi8vd3d3LnlhcmRiYXJrZXIuY29tL25obC9hcnRpY2xlcy9hbXAvc2NoZWR1bGVfc2V0X2Zvcl9lYXN0ZXJuX2NvbmZlcmVuY2VfZmluYWxfYmV0d2Vlbl9mbG9yaWRhX3BhbnRoZXJzX2FuZF9jYXJvbGluYV9odXJyaWNhbmVzL3MxXzE3MjI3XzM4ODE4MDI2?oc=5&hl=en-US&gl=US&ceid=US:en","Tue 16 May 2023 02:50:48","During the regular season, Florida and Carolina met three times.  The Panthers won the first matchup way back in early November, a 3-0 Spencer Knight shutout.  Carolina won the following two, including a 6-4 victory in Sunrise on the final day of the regular season that clinched the Metropolitan Division for the Canes and locked Florida into their first-round matchup with the Boston Bruins.  Interestingly enough, Panthers Head Coach Paul Maurice has often referenced their 4-0 loss to Carolina on Dec. 30, and a 5-3 loss to the New York Rangers the following day on New Year's Eve, as the turning point to Florida's season.  It was those two games where, Maurice says, something clicked with the Panthers and they began to realize just how much work and effort would be required to succeed in his systems.  Florida was just 16-18-4 after those two losses.  While the Panthers would absolutely have some ups and downs during the final four months of the regular season, they also began to find th"
"hurricane","2004-08-13","Not Discerned","Not Discerned","https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vd3d3LnBveW50ZXIub3JnL2V0aGljcy10cnVzdC8yMDIzL3RhbXBhLWJheS13ZWF0aGVyLWd1eS1kZW5pcy1waGlsbGlwcy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en","Mon 15 May 2023 17:56:41","For the first 10 to 15 years of Denis Phillips’ career as a meteorologist, all he cared about was getting the weather right.  But during Hurricane Charley in 2004, ABC Action News chief meteorologist Denis Phillips learned that his job wasn’t just getting the weather right, it was providing his community with the tools they needed to survive severe weather.  “It took me having a wife and kids, people who I love (in danger) — I learned it’s about getting people through storms,” he said.  Phillips was featured at a Poynter at the Straz Speaker event at the Straz Center in Tampa on May 12. The evening also included a panel discussion from leaders in environmental communication in Florida.  For decades, Tampa Bay residents have relied on Phillips’ guidance during severe weather, more recently on social media. His Facebook page is a wealth of resources year-round, and a flurry of essential information when storms approach.  The weatherman is a household name around hurricane season in Tamp"
"hurricane","2022-09-05","Not Discerned","Not Discerned","https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vbmV3cy53amN0Lm9yZy9zdGF0ZS1uZXdzLzIwMjMtMDUtMTUvY2l0cnVzLWluZHVzdHJ5LW51bWJlcnMtY29udGludWUtdG8tc2FnLWluLWZsb3JpZGHSAQA?oc=5&hl=en-US&gl=US&ceid=US:en","Mon 15 May 2023 13:46:00","Production numbers for Florida’s orange crop continue to decline as the citrus industry’s storm-battered season nears an end.  The U.S. Department of Agriculture issued a forecast that said Florida growers this season are on pace to fill 15.65 million boxes of oranges, which would be the lowest total since the 1934-1935 season. The new forecast also was down from an April projection of 16.1 million boxes.  Florida growers produced 41.2 million boxes of oranges during the 2021-2022 session, which itself saw a large decline.  While additional numbers will be released in June and July, Florida Citrus Mutual CEO Matt Joyner called the forecast “the end of a difficult harvest season” and said the focus has turned to next season. In addition to sustaining heavy damage in last fall’s Hurricane Ian, the industry has battled for two decades against deadly citrus greening disease and development pressures.  “There are many reasons for Florida growers to be optimistic about the comeback of Flori"
"hurricane","2019-05-15","04:00:00","{""LagunaHeights"", ""Texas"", ""UnitedStates""}","https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vd3d3LmNsYWltc2pvdXJuYWwuY29tL25ld3Mvc291dGhjZW50cmFsLzIwMjMvMDUvMTUvMzE2OTcyLmh0bdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en","Mon 15 May 2023 16:01:06","LAGUNA HEIGHTS, Texas (AP) — One person was killed and a curfew was imposed after a powerful tornado tore through a community near the southern tip of Texas before dawn Saturday, damaging dozens of residences and knocking down power lines, authorities said.  At least 10 others were hospitalized, including two people who were listed in critical condition, said Tom Hushen, the emergency management coordinator for Cameron County. Many residents also suffered cuts and bruises.  A nighttime curfew for those 17 and under was issued by Eddie Treviño Jr., the Cameron County judge, and is expected to end May 16 to “mitigate the effects of this public health and safety emergency.” The order also forbids non-residents of Laguna Heights from entering its residential areas.  The tornado hit at about 4 a.m. as most people were in their homes asleep in the unincorporated community of Laguna Heights, located on the mainland across from South Padre Island, off the Gulf of Mexico. The county has among "
