"topic","date"," time","place","url","date published","article text"
"accident","2023-05-13","Not Discerned","{""Devon"", ""Alberta"", ""Canada""}","https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmZ3aS5jby51ay9idXNpbmVzcy9idXNpbmVzcy1tYW5hZ2VtZW50L2hlYWx0aC1hbmQtc2FmZXR5L3R3by15ZWFyLW9sZC1jaGlsZC1kaWVzLWFmdGVyLWZhcm0tYWNjaWRlbnTSAQA?oc=5&hl=en-US&gl=US&ceid=US:en","Mon 15 May 2023 15:04:30","A two-year-old child has tragically died following an accident on a farm in Devon.  Police and paramedics were called to the farm in Buckland Brewer, near Bideford, on Saturday 13 May.  The child, who has not been named, sadly died from injuries suffered in the accident.  See also: HSE advice to keep children safe on farms this summer  A local farmer described the incident as a “dreadful tragedy in the farmyard”.  He added: “Please everyone be aware and careful on your individual farms at this time of trying to get maize and silage done and farming being under extreme pressure.”  A Devon and Cornwall Police spokesperson said: “Police were called to reports of a collision involving a tractor and a young child on a farm in the Buckland Brewer area at around 7.55am on Saturday 13 May.  “Emergency services attended. A child under two from the Holsworthy area was pronounced deceased at the scene. Their next of kin have been informed. The Health and Safety Executive has been notified.  “Thi"
"accident","2015-12-13","Not Discerned","Not Discerned","https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vd3d3LmxlZ2FscmVhZGVyLmNvbS9hcmUtZmxvcmlkYS1wYXJlbnRzLWxpYWJsZS1mb3ItdGhlaXItdGVlbnMtY2FyLWFjY2lkZW50L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en","Mon 15 May 2023 18:42:23","If you’ve told your child that they can’t drive your car, you might be able to claim that you shouldn’t be held liable for the accident that they caused.  Even though teens are a small percentage of all drivers, they represent a large share of car accidents. In fact, nearly 33% of all high school students have emailed or texted while driving a vehicle. In fact, 16-19 year olds are three times more likely to be in a fatal car crash than those over the age of 20. Whether because of inexperience or negligent operation of a vehicle, the teen driver is often the one who is at fault. If your child is considered at fault for the car accident they were involved in, you may be wondering about your liability for any damage or injuries that occurred.  Are Parents Liable?  There are times when parents will be viewed as liable for their child’s actions when it comes to a car accident. When a child is 18 years old or younger, it’s believed that parents will supervise them. If, under this supervisio"
"accident","2023-10-14","Not Discerned","Not Discerned","https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3LmtybXNyYWRpby5jb20vZWxkb24tdGVlbi1pbmp1cmVkLWluLXV0di1hY2NpZGVudC1vbi1wcml2YXRlLXByb3BlcnR5L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en","Mon 15 May 2023 13:49:52","An Eldon teenager is among three teenagers seriously hurt in a U-T-V accident in a private property field in the 15-hundred block of Terrace Drive in Cole County.  The highway patrol says it happened shortly after 3:15 Sunday morning when the U-T-V operated by 19-year-old Isaiah Kauffman, of Lohman, struck a ditch and overturned.  Seriously hurt were 18-year-old Bailey Martin, of Eldon, and two 17-year-olds from Russellville and Centertown.  Kauffman, the operator of the U-T-V, suffered moderate injuries.  All four were taken to University Hospital."
"accident","2023-05-01","18:00:00","{""Athens"", ""Attiki"", ""Greece""}","https://news.google.com/rss/articles/CBMie2h0dHBzOi8vd3d3LndnYXVyYWRpby5jb20vbmV3cy9sb2NhbC91Z2Etc3R1ZGVudC1jb250aW51ZXMtcmVjb3ZlcnktYWZ0ZXItZnJlYWstYWNjaWRlbnQtY2FtcHVzLzNPQ1kzSFo2WU5ISzNQRDdBUEpZV0tDSFJBL9IBigFodHRwczovL3d3dy53Z2F1cmFkaW8uY29tL25ld3MvbG9jYWwvdWdhLXN0dWRlbnQtY29udGludWVzLXJlY292ZXJ5LWFmdGVyLWZyZWFrLWFjY2lkZW50LWNhbXB1cy8zT0NZM0haNllOSEszUEQ3QVBKWVdLQ0hSQS8_b3V0cHV0VHlwZT1hbXA?oc=5&hl=en-US&gl=US&ceid=US:en","Mon 15 May 2023 08:53:43","A University of Georgia student is still recovering after she was hit by a tree on campus last week.  UGA officials told Channel 2 Action News that a thunderstorm was moving through campus with winds up to 64 mph last Wendesday.  At that time, UGA student Mia Corte was walking through East Campus at Field Street when an uprooted tree hit her.  Corte was taken to a local hospital, where she is in critical condition. Corte sustained serious injuries to the head and body, according to her mother.  On Sunday, Corte’s mother shared details of the scary incident with Channel 2 Action News.  Corte was trapped under the tree and brush for 15 to 20 minutes before she was taken to the hospital and was saved thanks to the help of several people.  Corte’s mother said the family is still trying to piece together everything that occurred during the incident, but they have pieced together some of the details.  A family who was in Athens celebrating their daughter’s graduation helped along with ‘a Ca"
"accident","2017-05-12","Not Discerned","Not Discerned","https://news.google.com/rss/articles/CBMihgFodHRwczovL3d3dy5uZXdpbmRpYW5leHByZXNzLmNvbS9zdGF0ZXMvdGVsYW5nYW5hLzIwMjMvbWF5LzE2L2FjY2lkZW50LXZpY3RpbXMtZGVhdGgtaW4tbWdtLWhvc3BpdGFsLWtpY2tzLXVwLWNvbnRyb3ZlcnN5LTI1NzU0NTIuaHRtbNIBhQFodHRwczovL3d3dy5uZXdpbmRpYW5leHByZXNzLmNvbS9zdGF0ZXMvdGVsYW5nYW5hLzIwMjMvbWF5LzE2L2FjY2lkZW50LXZpY3RpbXMtZGVhdGgtaW4tbWdtLWhvc3BpdGFsLWtpY2tzLXVwLWNvbnRyb3ZlcnN5LTI1NzU0NTIuYW1w?oc=5&hl=en-US&gl=US&ceid=US:en","Tue 16 May 2023 03:44:00","By Express News Service  WARANGAL: The death of an accident victim kicked up a row between the MGM Hospital superintendent and the members of an SC and ST organisation here on Monday. According to Mattewada police, Superintendent Dr V Chandrasekhar lodged a complaint against the SC and ST organisation leaders Gugulothu Tirupati, Ajmeera Venkat, and Vijay for obstruction of duty while the latter filed a complaint under SC and STs (Atrocities Prevention) Act that the superintendent had abused them by taking the name of their caste.  According to MGM Hospital Superintendent Dr V Chandraskehar, one Kasu Ramulu, 46, met with a road accident at Karunapuram on May 12 night. The victim who the doctors had said was under the influence of alcohol suffered injuries and was admitted to MGM hospital for treatment.  The doctors found that Ramulu had suffered fractures in both of his legs and was unable to move. He was shifted to the orthopaedic ward for treatment.  At 1 pm on May 13, the patient su"
"accident","2023-05-04","Not Discerned","{""Kalamazoo"", ""Michigan"", ""UnitedStates""}","https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vY2Euc3BvcnRzLnlhaG9vLmNvbS9uZXdzL2M4LWNvcnZldHRlLXRyYW5zcG9ydGVyLXJlYXItZW5kZWQtMjEzMDI2NDE1Lmh0bWzSAVpodHRwczovL2NhLnNwb3J0cy55YWhvby5jb20vYW1waHRtbC9uZXdzL2M4LWNvcnZldHRlLXRyYW5zcG9ydGVyLXJlYXItZW5kZWQtMjEzMDI2NDE1Lmh0bWw?oc=5&hl=en-US&gl=US&ceid=US:en","Mon 15 May 2023 21:30:26","⚡️ Read the full article on Motorious  This is awful…  A truck driver from Michigan died in a collision between a semi-truck and a car transport loaded with new C8 Corvettes. According to WLKY, the accident happened on Interstate 64 in Harrison County, which is located in southern Indiana, on the afternoon of May 4.  Watch a C8 Corvette in a street takeover here.  You can see the cab of the truck which hit the Corvette transport is crushed, as are the cars on the end of the transport. According to the report, the transporter had merged onto I-64 and was getting up to speed, something which takes quite the distance for a laden truck, when the other semi ran into the back of it.  This sadly is a real danger when big trucks are merging onto freeways. They often struggle to get up to speed and since they’re so large, it can be more difficult to accurately judge their speed from a distance. Exercising extreme caution around semis is always a wise course of action.  As you might have alread"
"accident","2023-05-14","Not Discerned","Not Discerned","https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LndmbWQuY29tLzIwMjMvMDUvMTUvdmlyZ2luaWEtbWFuLWxlZnQtZGVhZC1hZnRlci1tb3RvcmN5Y2xlLWFjY2lkZW50LWluLWZyZWRlcmljay1jb3VudHkv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en","Mon 15 May 2023 13:37:39","May 15, 2023 - 9:37 am  The crash involved a 2013 Harley Davidson motorcycle and a 2016 Toyota Tundra pick up truck.  Frederick County, Md. (BW)- A 62-year-old Virginia man was killed in a motorcycle accident on Sunday, May 14.  The motorcycle operator was identified as William Thornton.  Deputies from the Frederick County Sheriff’s Office responded to the intersection of Urbana Pike and Blackberry Drive in Ijamsville at around 1:40 p.m.  Investigators report that a 2016 Toyota Tundra pick up truck was attempting to make a left turn from Urbana Pike onto Blackberry Drive when a 2013 Harley Davidson motorcycle struck the passenger side of the Tundra.  Thornton was pronounced dead at the scene.  The driver of the Tundra sustained minor injuries.  Frederick County Sheriff’s Office is still investigating the accident."
"accident","2023-08-25","Not Discerned","{""LosAngeles"", ""California"", ""UnitedStates""}","https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vdGhlYmxhc3QuY29tLzQ4ODI1Ni9hbm5lLWhlY2hlLWJvZHktYnVyaWVkLW5pbmUtbW9udGhzLWZhdGFsLWFjY2lkZW50L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en","Tue 16 May 2023 03:51:55","Late actress, Anne Heche‘s remains were finally laid to rest nine months after she was involved in a terrible auto crash.  The “Men in Trees” star sustained critical injuries when she rammed her car into a house at high speed in August before giving up the ghost at a hospital in Los Angeles a few days later.  Heche was interred during a private ceremony at the Hollywood Forever Cemetery in Los Angeles.  Read on for more details.  Anne Heche Finally Laid To Rest  According to E! News, the late Anne Heche was finally laid to rest yesterday in a somber ceremony filled with heartfelt tributes. She was buried in a private ceremony at Hollywood Forever Cemetery in Los Angeles.  “She loved everyone so passionately and deeply,” a rep for Heche said in a statement, “and her children, her legacy, thank everyone for their support and love through this difficult time and are grateful to be able to honor their mother, on Mother’s Day.”  Heche’s sons, Homer, 21, and Atlas, 14, also divulged why the"
"accident","2023-05-22","Not Discerned","Not Discerned","https://news.google.com/rss/articles/CBMiOWh0dHBzOi8vd3d3LmRhd24uY29tL25ld3MvMTc1MzU2MC9naXJsLWtpbGxlZC1pbi1hY2NpZGVudNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en","Tue 16 May 2023 02:00:00","SWAT: A girl died and 13 others sustained injuries when a passenger van fell into a ravine in Bulkarai area of Matta on Monday, the police said.  The Matta police said the van fell into a deep ditch while negotiating a sharp turn after the driver lost control over the steering. As a result, Naseem Bibi died on the spot, while Roman, Raheela, Sanaullah, Mian Syed Jan, Salwa, Zakia, Rawassia, Rahmanullah, Uzma, Parwana, Saeeda, Sartaj, Rabia, and the driver, Mohibulllah were seriously injured. The locals and Rescue 1122 teams shifted the injured to a hospital.  Published in Dawn, May 16th, 2023"
"accident","1998-01-01","Not Discerned","Not Discerned","https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LnNocG9ubGluZS5jby51ay9zaGUyMDIzLTIvaS1kaWVkLXR3aWNlLXRoZS1zdG9yeS1vZi1hLW5vcnRoLXNlYS1vaWwtcmlnLWFjY2lkZW50L9IBYWh0dHBzOi8vd3d3LnNocG9ubGluZS5jby51ay9zaGUyMDIzLTIvaS1kaWVkLXR3aWNlLXRoZS1zdG9yeS1vZi1hLW5vcnRoLXNlYS1vaWwtcmlnLWFjY2lkZW50L2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en","Mon 15 May 2023 08:20:36","‘I still feel like it happened to somebody else’, says James Ramsay ahead of his Safety & Health Expo ‘Survivor’s story’.  Falling seven metres headfirst, dying twice and mistaking his parents for royalty – James Ramsay’s oil rig accident and subsequent recovery is quite the story.  James, who will recount his experiences at Safety & Health Expo in London this week, had been unloading a barrel on a North Sea oil platform when a crane knocked him off his feet, his hardhat falling off in the process.  The then 21-year-old had to be resuscitated twice on that day in 1998 – once on the rig, once in the helicopter airlifting him to hospital. Doctors gave him a 2% chance of survival.  James recalls a disorienting return to consciousness upon awaking from a nearly three-week induced coma. “Two people were sitting there who I didn’t recognize – it was my mum and dad. I asked if I had school today. They started crying – which I thought was quite strange as I didn’t know who they were.”  The sc"
"accident","2022-10-01","07:00:00","{""NewGlasgow"", ""NovaScotia"", ""Canada""}","https://news.google.com/rss/articles/CBMihAFodHRwczovL3d3dy5zYWx0d2lyZS5jb20vYXRsYW50aWMtY2FuYWRhL25ld3MvcGVpLXdvbWFuLWZpZ2h0aW5nLWZvci1jaGFuZ2VzLXRvLWxhd3MtYWZ0ZXItaHVzYmFuZC1raWxsZWQtaW4tY2FyLWFjY2lkZW50LTEwMDg1Mzc1NC_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en","Mon 15 May 2023 20:46:24","CHARLOTTETOWN, P.E.I. — Tanya Wedlock vows to fight to change traffic laws in P.E.I. after her husband was killed in a car accident in October 2022.  Wedlock, of New Glasgow, P.E.I., said the last moment the couple spent together is seared in her mind.  “He gave me a kiss, said he loved me, like he did every day and walked out the door,” Wedlock said as tears streamed down her face in an interview with SaltWire on May 11.  “I can see him in everything. I can feel him. Sometimes I have trouble believing that he’s not here. If I can help make some changes, not just to save another life but to save multiple lives of those who are impacted by loss, I will.""  The accident  On Oct. 21 around 7 a.m., first responders were called to a collision between a car and an SUV on Route 224 in nearby Hope River. Chris Wedlock, 47, the driver and sole occupant of the car died at the scene.  RCMP identified Priyanka Jom as the sole occupant of the SUV. The 27-year-old Charlottetown woman was transported"
"accident","2018-08-25","Not Discerned","{""Awka"", ""Anambra"", ""Nigeria""}","https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vdHJpYnVuZW9ubGluZW5nLmNvbS9hbmFtYnJhLXNwZWFrZXItZXNjYXBlcy1kZWF0aC1pbi1naGFzdGx5LXJvYWQtYWNjaWRlbnQv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en","Tue 16 May 2023 06:03:29","Anambra State House of Assembly Speaker, Rt. Hon. Uche Okafor was involved in a frightening accident, at Agu-Awka junction in Awka, Anambra State capital on Saturday night.  The accident which left his car damaged beyond recognition was the second accident that happened at that junction on Saturday night.  Earlier, the former Managing Director of Anambra Signage, Chief Jude Emecheta, had an accident at the same junction that left him unconscious, while his car was damaged beyond repair.  The Speaker who was in his home only responded to an emergency call from Emecheta’s friend and thereupon rushed to the accident scene and took Emecheta to the hospital.  On the speaker’s way home from the hospital, he stopped at the scene of the accident and tried to pick up important documents and other personal belongings of Chief Emecheta, which were left in his damaged vehicle to avoid losing them to vandals.  It was while on this that another trailer lost control of its breaks and hit the already"
"accident","2021-05-10","Not Discerned","{""Charlotte"", ""NorthCarolina"", ""UnitedStates""}","https://news.google.com/rss/articles/CBMifGh0dHBzOi8vY2hhbXBpb25zaGlwcy51c2dhLm9yZy91c2FtYXRldXJmb3VyYmFsbC8yMDIzL2FydGljbGVzL2JvbmVyLWJsZXNzZWQtYmFjay1pbi1nYW1lLWZyZWFrLWFjY2lkZW50LTIwMjMtZm91ci1iYWxsLmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en","Mon 15 May 2023 19:13:04","For Brett Boner, the 4-hour drive from Charlotte, N.C., to this week’s U.S. Amateur Four-Ball Championship at the Kiawah Island (S.C.) Club will truly be a blessing. It’s a miracle that the 49-year-old is competing at all, considering the bizarre accident that nearly took his life two years ago.  On the evening of May 10, 2021, Boner was making the routine trip to pick up his son at soccer practice. The weather was idyllic for late spring. A Jimmy Buffett tune was playing on his radio.  What happened next wasn’t “Cheeseburger in Paradise.”  Out of nowhere, a large tree tumbled onto the street. Although Boner slammed on his brakes, it was too late to avoid contact. Instinctively, Boner closed his eyes as loud noises and chaos engulfed him. The limb had slammed through his SUV’s windshield and rammed the right portion of his chest, creating a fist-sized hole.  Moments later, there was a knock on the passenger-side window.  “Are you OK?” a man asked.  “I think so,” responded Boner. “He s"
"accident","2023-05-14","20:49:00","{""Sisseton"", ""SouthDakota"", ""UnitedStates""}","https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vZHJnbmV3cy5jb20vMjAyMy8wNS8xNS8xNjY4MTEv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en","Mon 15 May 2023 17:33:25","One person died on Sunday evening (May 14, 2023, 8:49pm) in a one-vehicle crash less than a mile north of Sisseton.  The name of the person involved has not been released.  Preliminary crash information from the South Dakota Highway Patrol indicates that a 2010 Chevrolet Tahoe was traveling south on S.D. Highway 127 near mile marker 215 when the vehicle attempted to pass another vehicle. The driver of the Tahoe lost control of the vehicle, entered the west ditch, hit a field approach, went airborne and rolled.  The 25-year-old male was pronounced dead at the scene.  The driver was not wearing a seatbelt, and alcohol use is under investigation.  South Dakota’s Highway Patrol is investigating the crash.  The Highway Patrol is an agency of the South Dakota Department of Public Safety."
"accident","2012-01-01","Not Discerned","{""SantaBarbara"", ""California"", ""UnitedStates""}","https://news.google.com/rss/articles/CBMibWh0dHBzOi8vc2NpdGVjaGRhaWx5LmNvbS9nZW5lLWVkaXRpbmctZ2V0cy1hLXRyaXBsZS1ib29zdC1oYXBweS1hY2NpZGVudC1sZWFkcy10by1lbmhhbmNlZC1jcmlzcHItZWZmaWNpZW5jeS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en","Mon 15 May 2023 18:57:36","Scientists have enhanced the efficiency of CRISPR/Cas9 gene editing by threefold using interstrand crosslinks, without resorting to viral material for delivery. This approach boosts the cell’s natural repair mechanisms, allowing for more accurate and efficient gene editing, potentially improving disease research and preclinical work.  Gene editing is a powerful method for both research and therapy. Since the advent of the Nobel Prize-winning CRISPR/Cas9 technology, a quick and accurate tool for genome editing discovered in 2012, scientists have been working to explore its capabilities and boost its performance.  Researchers in the University of California, Santa Barbara biologist Chris Richardson’s lab have added to that growing toolbox, with a method that increases the efficiency of CRISPR/Cas9 editing without the use of viral material to deliver the genetic template used to edit the target genetic sequence. According to their new paper published in the journal Nature Biotechnology, "
