"topic","date"," time","place","url","date published","article text"
"suicide","2023-03-18","Not Discerned","{""Indianapolis"", ""Indiana"", ""UnitedStates""}","https://news.google.com/rss/articles/CBMizAFodHRwczovL3d3dy53dGhyLmNvbS9hcnRpY2xlL25ld3MvbG9jYWwvaW5kaWFuYXBvbGlzLWluZGlhbnMtdG8tc3RyaWtlLW91dC1idWxseWluZy1pbi1ob25vci1vZi15b3VuZy1iYXNlYmFsbC1mYW4tYnVsbGllZC10by10aGUtcG9pbnQtb2Ytc3VpY2lkZS10ZXJyeS1iYWRnZXItaWlpLzUzMS0zZWZmMjQxNC05ZWI4LTQxMWItYTM5Yi00YmIyM2IwN2M3M2TSAdABaHR0cHM6Ly93d3cud3Roci5jb20vYW1wL2FydGljbGUvbmV3cy9sb2NhbC9pbmRpYW5hcG9saXMtaW5kaWFucy10by1zdHJpa2Utb3V0LWJ1bGx5aW5nLWluLWhvbm9yLW9mLXlvdW5nLWJhc2ViYWxsLWZhbi1idWxsaWVkLXRvLXRoZS1wb2ludC1vZi1zdWljaWRlLXRlcnJ5LWJhZGdlci1paWkvNTMxLTNlZmYyNDE0LTllYjgtNDExYi1hMzliLTRiYjIzYjA3YzczZA?oc=5&hl=en-US&gl=US&ceid=US:en","Mon 15 May 2023 20:39:00","Terry Badger III, 13, died after leaving behind a video saying relentless bullying led him to suicide.  INDIANAPOLIS — The Indianapolis Indians will soon have fans sign anti-bullying pledges and take donations to honor the life of a young baseball fan who took his own life due to bullying.  Seventh-grader Terry Badger III died in March after leaving behind a video explaining bullying he experienced from classmates at Covington Middle School drove him to take his own life.  “His exact words were, ‘They made fun of me every (expletive) day and I hate my (expletive) life. I’m going to kill myself,’” his mother, Robyn recalled of some of her son’s final words.  Badger was a fan of baseball and had dreams of playing in the MLB. The Indians will take a stand to strike out bullying in honor of the Covington baseball player.  Each day, fans will be encouraged to sign an anti-bullying pledge to help strike out bullying in their daily lives.  Fans may also make in-park and online donations to I"
"suicide","2023-03-01","10:00:00","{""Alabama"", ""NewYork"", ""UnitedStates""}","https://news.google.com/rss/articles/CBMifGh0dHBzOi8vd3d3LmFsLmNvbS9uZXdzLzIwMjMvMDUvYmlsbC13b3VsZC1hZGQtMS1mZWUtdG8tY2VsbHBob25lLWJpbGxzLXRvLXN1cHBvcnQtbWVudGFsLWhlYWx0aC1jcmlzaXMtY2FyZS1pbi1hbGFiYW1hLmh0bWzSAYsBaHR0cHM6Ly93d3cuYWwuY29tL25ld3MvMjAyMy8wNS9iaWxsLXdvdWxkLWFkZC0xLWZlZS10by1jZWxscGhvbmUtYmlsbHMtdG8tc3VwcG9ydC1tZW50YWwtaGVhbHRoLWNyaXNpcy1jYXJlLWluLWFsYWJhbWEuaHRtbD9vdXRwdXRUeXBlPWFtcA?oc=5&hl=en-US&gl=US&ceid=US:en","Tue 16 May 2023 00:07:00","Alabama lawmakers are considering a bill to add a monthly surcharge of 98 cents to cellphone and landline bills to raise about $70 million a year to expand care for people suffering from mental health crises, including those at risk of suicide.  The commissioner of the Alabama Department of Mental Health said the bill would save lives. It has bipartisan support but faces some opposition from the cellphone industry and uncertainty with the clock winding down on the legislative session.  The bill would be the latest in a series of steps Alabama has taken over the last few years to close what officials say was a glaring lack of help for people in severe distress from mental illness.  Last year, Alabama established the 988 Suicide & Crisis Lifeline to connect callers with specialists to help people cope with thoughts of suicide, depression, anxiety, addiction, and other problems and to guide them to additional services. The three-digit number replaced a 10-digit suicide hotline and is int"
"suicide","2019-05-15","Not Discerned","{""London"", ""GreaterLondon"", ""UnitedKingdom""}","https://news.google.com/rss/articles/CBMikgFodHRwczovL3d3dy5zdGFuZGFyZC5jby51ay9uZXdzL2xvbmRvbi9oaWdoLXZpcy12ZXN0LWxvbmRvbi13ZXN0LWVuZC1jaGFyaW5nLWNyb3NzLXRyYWRlc3Blb3BsZS1zdWljaWRlLW1lbnRhbC1oZWFsdGgtYXdhcmVuZXNzLXdlZWstYjEwODExMTcuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en","Mon 15 May 2023 23:47:11","A giant artwork made of 687 high-vis vests has been erected in central London – to commemorate the average number of tradespeople who lose their lives to suicide each year.  The 12 metre-tall mural just off Charing Cross Road in the heart of London’s West End has been created to mark Mental Health Awareness Week, which began on Monday, May 15.  The latest government data shows as average of 687 trade workers died by suicide annually between 2019 and 2021 – equating to 13 a week, or almost two a day.  IronmongeryDirect and ElectricalDirect  In 2021, tradespeople accounted for 15 per cent of suicides across all industries – more than any other occupation.  Tradesperson Rebecca Bishop, co-founder of Elite Building, shared her own experience and urged others in the industry to speak out about their mental wellbeing.  “I experience burnout regularly, but it started getting serious in 2020 at the onset of the pandemic,” she said. “I remember asking my husband if it was possible to die from "
"suicide","2023-03-01","Not Discerned","{""March"", ""Cambridgeshire"", ""UnitedKingdom""}","https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LnN1ZGJ1cnkuY29tL2JleW9uZC1sb2NhbC9vbnRhcmlvLXdvbWFucy1oZWFsdGgtc3RydWdnbGUtbGVhZHMtdG8tc3VpY2lkZS1pbi1ub3J3ZWdpYW4tamFpbC03MDAwNTgz0gEA?oc=5&hl=en-US&gl=US&ceid=US:en","Mon 15 May 2023 22:00:00","'She would get stuck on a thought and it would just go over and over again and just drive her nuts,' says Lori Stephens, whose daughter, Jessica, died by suicide in March  Lori Stephens believes her daughter's mental health issues and lack of proper care are what ultimately led to her taking her own life while incarcerated in a Norwegian jail.  1 / 1 Lori Stephens believes her daughter's mental health issues and lack of proper care are what ultimately led to her taking her own life while incarcerated in a Norwegian jail.  BARRIE — Jessica Stephens loved to dance, had an eye for fashion, embraced new languages and cultures, and had a zest for adventure.  She also struggled with severe mental health issues, which ultimately led to her loved ones to have to write those words in a recent obituary to remember the 32-year-old, who took her own life March 11 while incarcerated in a Norwegian jail after being detained for allegedly smuggling cannabis into the country. Cannabis is illegal in N"
"suicide","2023-05-03","Not Discerned","Not Discerned","https://news.google.com/rss/articles/CBMirAFodHRwczovL3d3dy5mb3g0My5jb20vYXJ0aWNsZS9uZXdzL2hlYWx0aC9tZW50YWwtaGVhbHRoL2FueGlldHktc3Vic3RhbmNlLXVzZS1kaXNvcmRlci1saXN0LW9mLW1lbnRhbC1oZWFsdGgtcmVzb3VyY2VzLXBlbm5zeWx2YW5pYS81MjEtODc0MDQzOGYtMGVhNS00MzQ0LTlhNzgtMjRmZmNkODZjOTdh0gGwAWh0dHBzOi8vd3d3LmZveDQzLmNvbS9hbXAvYXJ0aWNsZS9uZXdzL2hlYWx0aC9tZW50YWwtaGVhbHRoL2FueGlldHktc3Vic3RhbmNlLXVzZS1kaXNvcmRlci1saXN0LW9mLW1lbnRhbC1oZWFsdGgtcmVzb3VyY2VzLXBlbm5zeWx2YW5pYS81MjEtODc0MDQzOGYtMGVhNS00MzQ0LTlhNzgtMjRmZmNkODZjOTdh?oc=5&hl=en-US&gl=US&ceid=US:en","Mon 15 May 2023 17:41:00","There are a number of South Central Pa. organizations that offer resources and assistance for those in dealing with a mental health issue or a crisis.  Example video title will go here for this video  PENNSYLVANIA, USA — The above video is from May 3, 2023.  If you or anyone you know is struggling with mental health or suicidal thoughts, several community organizations in Central Pa. can offer vital support and guidance.  That help can also take numerous different forms, and you can tailor your mental health care to whatever method feels most comfortable.  For example, if you ever experience a mental health crisis in which you need immediate attention, several local hotlines and text lines are open 24/7 with trained counselors staffing them to offer assistance.  However, Central Pa. organizations also offer one-on-one counseling and therapy sessions both in-person and online for those who may be struggling with long-term mental health issues. This method can also be beneficial for tho"
"suicide","2023-05-15","Not Discerned","Not Discerned","https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vaW50ZWdyaXNvay5jb20vcmVzb3VyY2VzL29uLXlvdXItaGVhbHRoLzIwMjMvbWF5L2JyZWFraW5nLW1lbnRhbC1oZWFsdGgtYmFycmllcnMtaW4tb2tsYWhvbWHSAQA?oc=5&hl=en-US&gl=US&ceid=US:en","Mon 15 May 2023 16:23:58","Breaking Mental Health Barriers in Oklahoma  15 May 2023 Posted in Mental Health  When will I regain control of my life? What is wrong with me? How do I get real help? The infrastructure of the mental health system across our state makes it nearly impossible to find quick and reliable responses to these questions. Yet, these are just a few examples of questions that plague many of us and finding the answer to these questions can mean life or death for many.  Suicide is an enormously complex act that looks and feels different for every individual or loved one that has suffered from its consequences. The word “suicide” and associated terms have been devastatingly normalized in our society and are often tossed around carelessly without any insight into the intense grip that these thoughts hold for so many.  In 2020, 869 Oklahomans lost their lives to suicide. This is a 10% increase from the year prior and the highest number of deaths by suicide in Oklahoma since 2006. Oklahoma ranks sixt"
"suicide","2018-05-24","Not Discerned","Not Discerned","https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vd3d3LmthdGMuY29tL3Blb3BsZS13aG8tdXNlLXlvdXR1YmUtYXJlLW9mdGVuLW1vcmUtbG9uZWx5LXN0dWR5LWZpbmRz0gEA?oc=5&hl=en-US&gl=US&ceid=US:en","Mon 15 May 2023 22:02:50","The world's most used streaming platform is hurting frequent users' mental health, a study shows.  Researchers from the Australian Institute for Suicide Research and Prevention (AISRAP) found people who regularly watch YouTube have higher levels of loneliness, anxiety and depression. The most negatively affected are those under 29 years old — a vulnerable group that is difficult to protect, they noted.  YouTube has grown exponentially from its launch in 2005. It's now the second most popular search engine after Google, and with 2.6 billion users, it's the second most popular social network.  Although there are positive impacts, including people seeking mental health support on the platform, lead author Dr. Luke Balcombe and Dr. Diego De Leo, former AISRAP director and Griffith University emeritus professor, found certain behaviors complicate the platform's impact, like the development of parasocial relationships.  “These online 'relationships' can fill a gap for people who, for exampl"
"suicide","2023-05-17","Not Discerned","{""Westminster"", ""Colorado"", ""UnitedStates""}","https://news.google.com/rss/articles/CBMihAFodHRwczovL3d3dy5kYWlseW1haWwuY28udWsvbmV3cy9hcnRpY2xlLTEyMDg0NzU1L1RvcnktTVAtTWlyaWFtLURhdGVzLXN1Z2dlc3RzLXdva2UtY3VsdHVyZS1kcml2aW5nLWNoaWxkcmVuLXNlbGYtaGFybS1zdWljaWRlLmh0bWzSAYgBaHR0cHM6Ly93d3cuZGFpbHltYWlsLmNvLnVrL25ld3MvYXJ0aWNsZS0xMjA4NDc1NS9hbXAvVG9yeS1NUC1NaXJpYW0tRGF0ZXMtc3VnZ2VzdHMtd29rZS1jdWx0dXJlLWRyaXZpbmctY2hpbGRyZW4tc2VsZi1oYXJtLXN1aWNpZGUuaHRtbA?oc=5&hl=en-US&gl=US&ceid=US:en","Mon 15 May 2023 22:41:05","Woke culture is driving children to self-harm and even suicide, a Tory MP claimed today.  Miriam Cates told a Right-wing conference that 'cultural Marxism' is 'destroying our children's souls'.  The evangelical Christian MP for Penistone and Stocksbridge also criticised the tax system for failing to 'subsidise' couples for raising children.  She warned that falling birthrates in the developed world were an 'overarching threat to Western civilisation'.  The 40-year-old former teacher has previously called for tax breaks for families to allow mothers to stay at home rather than going out to work.  Mrs Cates told the National Conservatism conference in Westminster that young people would not have children if they did not have 'hope for the future'.  She said: 'That hope is sadly diminishing in so many of our young people today, because liberal individualism has proven to be completely powerless to resist the cultural Marxism that is systematically destroying our children's souls.  'When "
"suicide","2023-05-15","Not Discerned","Not Discerned","https://news.google.com/rss/articles/CBMigwFodHRwczovL3d3dy5pbmRpYXRvZGF5LmluL2FtcC9saWZlc3R5bGUvY2VsZWJyaXR5L3N0b3J5L2stcG9wLXNpbmdlci1oYWVzb28tMjktZm91bmQtZGVhZC1zdWljaWRlLW5vdGUtcmVjb3ZlcmVkLTIzNzk0NDgtMjAyMy0wNS0xNdIBgwFodHRwczovL3d3dy5pbmRpYXRvZGF5LmluL2FtcC9saWZlc3R5bGUvY2VsZWJyaXR5L3N0b3J5L2stcG9wLXNpbmdlci1oYWVzb28tMjktZm91bmQtZGVhZC1zdWljaWRlLW5vdGUtcmVjb3ZlcmVkLTIzNzk0NDgtMjAyMy0wNS0xNQ?oc=5&hl=en-US&gl=US&ceid=US:en","Mon 15 May 2023 22:33:10","By India Today Entertainment Desk: K-pop singer Haesoo was reportedly found dead in her hotel room. She passed away at the age of 29 and the South Korean police reportedly found a suicide note in the room as well. The passing away came into light after a South Korean media outlet reported on May 15, 2023, that they received calls from organisers stating that the singer won’t be attending the scheduled event as she has passed away.  Read More  TROT SINGER HAESOO NO MORE  The trot (a widely popular genre of Korean music) singer was scheduled to perform at the Gwanjumyeon People's Day event in Wanju Gun, Jeollabuk-do on May 20th. There was no particular reason provided on why she reportedly ended her life. Police has ruled out any possibility of foul play in the case.  Haesoo was scheduled to perform at an event on May 20.  READ | ASTRO member Moonbin is no more. An idol, Songwriter, Actor: Tracing his 14-year long career  ABOUT HAESOO  Haesoo was born in 1993 and made her debut in 2019 "
"suicide","2021-01-01","Not Discerned","{""Springfield"", ""Missouri"", ""UnitedStates""}","https://news.google.com/rss/articles/CBMihwFodHRwczovL3d3dy5yb3V0ZS1maWZ0eS5jb20vaGVhbHRoLWh1bWFuLXNlcnZpY2VzLzIwMjMvMDUvbWVudGFsLWhlYWx0aC1zdGF0aXN0aWNzLXJldmVhbC1jcmlzaXMtYW1lcmljYS8zODYzNjAvP29yZWY9cmYtaG9tZS10b3Atc3RvcnnSAQA?oc=5&hl=en-US&gl=US&ceid=US:en","Mon 15 May 2023 19:23:57","As part of Mental Health Awareness month, organizations and governmental bodies are releasing reports with astounding statistics about the state of mental health in the U.S..  Perhaps the most tragic number is the 48,000 people who died by suicide in 2021, according to a report by Pew Charitable Trusts. It was the 11th leading cause of death that year. Furthermore, Pew reports, 5% of the world’s population is suffering from depression.  Although Americans are spending billions each year on mental health—$280 billion in 2020 alone—Pew reports that in 2019, 57% of Americans with mental illnesses didn’t get the care they needed.  The two main places where untreated people are landing is in prisons and in clogged emergency rooms, where those in need of help sometimes spend days before they’re evaluated, according to leaders of the National Association of Counties. So last Thursday, a group of NACo leaders met with congressional committees to argue for several remedies that will allow gove"
"suicide","2021-10-05","Not Discerned","{""Bradford"", ""Bradford"", ""UnitedKingdom""}","https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vdWsubmV3cy55YWhvby5jb20vYnJhZGZvcmRzLXRvcC1zcG9ydHMtY2x1YnMtc2hpbmUtMTUxOTAwNDk0Lmh0bWzSAVFodHRwczovL3VrLm5ld3MueWFob28uY29tL2FtcGh0bWwvYnJhZGZvcmRzLXRvcC1zcG9ydHMtY2x1YnMtc2hpbmUtMTUxOTAwNDk0Lmh0bWw?oc=5&hl=en-US&gl=US&ceid=US:en","Mon 15 May 2023 15:19:00","Keighley Cougars' Mark Ioane, Mo Agoro, Brenden Santi, Robbie Storey, and Thomas Doyle and the Bradford Bulls' Billy Jowitt, Jack Walker & Kieran Gill (Image: UGC)  Bradford's top sports clubs have pledged to get men talking as part of a star-studded suicide prevention campaign.  Bradford Bulls, Keighley Cougars, Bradford City AFC and Yorkshire Cricket are among those backing the new ‘Check In With Your Mate’ campaign.  It is hoped the message will kickstart conversations around mental health and suicide, particularly among men.  Figures show 132 deaths from suicide were registered between 2019 and 2021 in Bradford - 76 per cent of these people were males.  Cllr Sarah Ferriby, Executive Member for Healthy People and Places, said: “Mental health as we all know can hugely impact people’s lives and their families, being able to share or talk a situation through with someone about how we are feeling can make a difference.  “I hope that working in partnership with local agencies across the"
