"topic","date"," time","place","date published","article text","url"
"accident","2023-10-03","19:00:00","{""Springfield"", ""Missouri"", ""UnitedStates""}","Thu 18 May 2023 16:26:00","We have used your information to see if you have a subscription with us, but did not find one. Please use the button below to verify an existing account or to purchase a new subscription.","https://news.google.com/rss/articles/CBMipAFodHRwczovL3d3dy50aGVkYWlseWNpdGl6ZW4uY29tL25ld3Mvb25lLXZlaGljbGUtYWNjaWRlbnQtd2VkbmVzZGF5LW5pZ2h0LW9uLXlhbmtlZS1yb2FkLWtpbGxzLWtlbnNldHQtMjUteWVhci1vbGQvYXJ0aWNsZV8yYmEzZmI1NC1iYjZhLTVmZmUtYmRjZC0xZmZiN2I5YzI3YjcuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en"
"accident","2023-05-14","15:00:00","{""Whiting"", ""Indiana"", ""UnitedStates""}","Thu 18 May 2023 07:03:34","WHITING, Wis. (AP) — A 40-year-old man died after he became stuck in machinery at a central Wisconsin paper mill, authorities said.  The Portage County Sheriff’s Office said deputies and first responders were called Sunday afternoon to the Mativ Inc. Paper Mill in Whiting, about 65 miles west of Green Bay. The man, who was a plant employee, died as a result of his injuries despite lifesaving measures.  Officials said the man died after he became stuck in a paper machine at the mill. His name has not been released.  Jason Free, the executive vice president of operations at Mativ, said Monday in a statement that “we are deeply saddened by yesterday’s death of one of our team members at our Whiting facility.”  The company is fully cooperating with authorities and is “actively investigating” what caused the fatal incident at the plant, Free said.","https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LmRhaWx5cHJlc3MubmV0L25ld3MvbG9jYWwtbmV3cy8yMDIzLzA1L2ZhdGFsLWFjY2lkZW50LXJlcG9ydGVkLWF0LW1hdGl2LXBhcGVyLW1pbGwv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en"
"accident","2023-05-01","Not Discerned","{""Montgomery"", ""Alabama"", ""UnitedStates""}","Thu 18 May 2023 20:03:25","A Sorento woman has been identified as an eighth victim in the multiple crashes that occurred on I-55 in Montgomery County on May 1.  Ruth M. Rau, age 81, of Sorento, passed away Tuesday, May 16, in the hospital, due to injuries sustained in the accident.  A total of 72 vehicles are known to be involved in the crashes and 37 people were transported to area hospitals with injuries ranging from minor to critical. There are now eight fatalities associated with the crashes, including the names that were previously released.","https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vd2dlbC5jb20vbmV3cy8yMDIzLzA1L3NvcmVudG8td29tYW4tbmFtZWQtZWlnaHQtZmF0YWxpdHktZnJvbS1pLTU1LWFjY2lkZW50L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en"
"accident","2023-08-08","Not Discerned","{""Edinburgh"", ""Edinburgh"", ""UnitedKingdom""}","Thu 18 May 2023 16:07:05","By The Daily Journal, Franklin  EDINBURGH — The Johnson County Sheriff’s Office is investigating a single-vehicle fatal accident near Edinburgh.  A box truck went off the road near County Road 800E and County Road 650S Wednesday afternoon at around 5:14 p.m. The driver was going southbound when the truck went off the roadway and down a steep embankment, said Sheriff Duane Burgess.  While off the road, the vehicle hit several trees and caught fire, he said.  The Johnson County Sheriff’s Office is investigating with assistance from the Shelby County Sheriff’s Office and Edinburgh Police Department. The Amity, Edinburgh and Marietta fire departments also responded to the scene.  The accident began in Johnson County but the truck came to a rest in Shelby County, so the Shelby County Coroner’s Office will be conducting the investigation, Burgess said.  The accident is under investigation and more information, including the identity of the driver, will be released when possible.","https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LnRoZXJlcHVibGljLmNvbS8yMDIzLzA1LzE4L2pvaG5zb24tY291bnR5LXNoZXJpZmZzLW9mZmljZS1pbnZlc3RpZ2F0aW5nLXRydWNrLWFjY2lkZW50LW5lYXItZWRpbmJ1cmdoL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en"
"accident","2023-05-18","15:00:00","{""Biloxi"", ""Mississippi"", ""UnitedStates""}","Thu 18 May 2023 23:28:17","BILOXI, Miss. (AP) — Police fatally shot a Mississippi man Thursday at the scene of an accident, state investigators said.  The shooting happened at an intersection in the south Mississippi city of Biloxi, according to a news release from the Mississippi Bureau of Investigation. A Harrison County Board of Supervisor’s county patrol officer was trying to provide medical aid at the scene of an accident when a person “attacked the officer multiple times,” the agency said. The officer then fatally shot the person.  The news release did not offer any additional information about the alleged attack on the officer, the accident or whether the officer was injured. It also did not identify the officer or the person who was killed. The agency is examining the case, as it does most shootings involving law enforcement officers in the state.","https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL21pc3Npc3NpcHBpLXBvbGljZS1zaG9vdGluZy02MGRhNTM4ODBjNmMwNTIxZjE0ODJjZGQ3YTg1NDhhY9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en"
"accident","2022-05-11","Not Discerned","{""Prospect"", ""Connecticut"", ""UnitedStates""}","Thu 18 May 2023 10:03:03","WASHINGTON — An inbound Metra BNSF Line train was traveling at 60.9 mph when it struck a 33,000-pound box truck at a grade crossing in Clarendon Hills, Ill., in a May 11, 2022, accident that killed a passenger, according to information in the accident docket released Wednesday by the National Transportation Safety Board.  The preliminary accident report was released in June 2022 [see “NTSB releases preliminary report …,” Trains News Wire, June 16, 2022]. The final report, which will determine probable cause and make any safety recommendations, is still pending. The docket, which consists of information gathered during the accident investigation, includes 59 documents with more than 500 pages of data.  Metra train 1242 is normally an all-stops train that would have been slowing for a stop in Clarendon Hills. It was running express because it was behind schedule after a delayed departure to change trainsets because of mechanical problems with the original equipment, according to a report from the rail Operations Group Chair. The train was traveling at 69.8 mph when the engineer spotted the truck stalled on the Prospect Avenue grade crossing and began braking. That group said the crew’s train handling was “not believed to be causal or a contributing factor in this accident.”  The passenger killed was later identified as 72-year-old Christina Lopez of Downers Grove, Ill., who was ejected from the cab car. The train’s conductor told investigators she believed that passenger had been sitting on the engineer’s side, three seats back from the mid-car entry and exit doors on the engineer’s side. That was the location that sustained the most damage, as the truck was rotated by the collision and then struck the lead car behind the doors.  Two other passengers and two crew members were also injured.  Reports at the time suggested the truck may have been caught on the crossing because of traffic resulting from road construction. A suit by Lopez’ family against Metra, BNSF, and Del’s Moving, owner of the truck, claims the road work created unsafe conditions [see “Family of Metra passenger killed … files suit,” June 23, 2022].  But the report on the driver’s actions indicates he told investigators truck’s engine “suddenly cut off” as the truck crossed the crossing, and when he attempted to restart it, the engine did not make any sound. After multiple restart attempts, he and the two other occupants of the truck exited the vehicle when they saw the train approaching. Crash damage made it impossible for investigators to test the truck’s drive train.  Just 48 seconds elapsed between the moment the truck stalled and the collision, based on security camera footage and data from a crossing gate device at Prospect Avenue. According to the timeline contained in the docket’s Signal and Highway Group Chairs’ Factual Report, the crossing gates’ lights activated 13 seconds after the truck stalled; the gates ere down 11 seconds later, and the collision occurred another 24 seconds after that. The 35 seconds of warning provided by the lights is well above the 20 seconds required by the Federal Railroad Administration.  Among other notable details from the docket:  — According to a medical report, the driver did not have a valid commercial driver medical certificate at the time of the crash, having failed to follow up on a request for information from his cardiologist about a recent heart attack. He also failed to undergo required post-accident U.S. Department of Transportation drug and alcohol testing.  — The truck was in violation of a Clarendon Hills ordinance regarding designated truck routes at the time of the collision, having failed to take the most direct route from the closest non-restricted street to reach its pickup point, according to the Signals and Highway report. The driver had followed directions from a GPS device that did not take truck routes into account.","https://news.google.com/rss/articles/CBMigQFodHRwczovL3d3dy50cmFpbnMuY29tL3Rybi9uZXdzLXJldmlld3MvbmV3cy13aXJlL21ldHJhLXRyYWluLWhpdC1zdGFsbGVkLXRydWNrLWF0LTYwLW1waC1pbi0yMDIyLWFjY2lkZW50LXRoYXQta2lsbGVkLXBhc3Nlbmdlci_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en"
"accident","2023-05-01","22:50:00","{""Franconia"", ""Virginia"", ""UnitedStates""}","Thu 18 May 2023 20:03:35","FRANCONIA — The Pennridge School District has confirmed that a Pennridge High School student was the teen driver killed in a single-car accident on Allentown Road in Franconia late Wednesday night.  “The Pennridge High School community suffered a great loss last night with the death of an 11th-grade student. Our thoughts, prayers, and full support are with his family,” said district Superintendent David A. Bolton in a statement Thursday.  The accident took place at roughly 10:50 p.m. on May 17 on the 200 block of Allentown Road, the Franconia Township Police Department announced earlier Thursday.  Arriving officers found that a 2016 BMW sedan had left the roadway and crashed into an occupied home. The car was “fully engulfed in flames,” according to police, and officers and members of the Souderton Fire Department worked to extinguish the fire before it spread to the house.  “The driver, and lone occupant of the vehicle, identified as a 16-year-old Sellersville resident was pronounced dead at the scene,” police said.  Five occupants inside the house were uninjured, and the house was inspected by Franconia’s fire marshal and code enforcement department, who declared the home structurally unsafe, police said. The family is being relocated and the house was secured by Moyer’s Restoration, according to police, and no officers, firefighters or members of the public were hurt.  In a statement Thursday afternoon, Bolton said the student was a junior at Pennridge High School, who had “joined the PHS family last year as a 10th grader and this year, he attended the Tech School for Automotive and received his high school courses through our cyber programming.”  “This loss is sure to raise many emotions, concerns, and questions for our entire school community, especially our students, their families, and our staff. The child’s mother has also asked us to continue to speak with other parents about the importance of safe driving,” Bolton said.  School crisis intervention teams are available to assist students, parents, and school personnel, in addition to outside resources, and the superintendent urged students or families to contact their child’s school counselor or the main district offices for additional support. A district spokesman added that the statement from Bolton would be the only comment from the district.  Allentown Road was closed between Lower Road and Banbury Road with the assistance of the Harleysville Fire Police until 1:50 a.m. Thursday. Officers at the scene were assisted by the Telford and Souderton Borough Police Departments, along with the Souderton Fire Department, the Franconia Fire Marshall’s Office, VMSC Ambulance, Montgomery County Coroner’s Office and Franconia Township Codes Enforcement.  As of Thursday morning, the cause of the crash is being investigated by the Franconia Township Police Department, with an autopsy scheduled to be performed later Thursday to determine the manner and cause of death.  “Although the exact cause of the crash has yet to be determined, speed appears to have been a factor,” police said.  Anyone with information regarding this incident is asked to call the Franconia Township Police Department at (215) 723-6778.","https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LnRoZXJlcG9ydGVyb25saW5lLmNvbS8yMDIzLzA1LzE4L2ZyYW5jb25pYS1wb2xpY2UtMTYteWVhci1vbGQtZHJpdmVyLWtpbGxlZC1pbi1hbGxlbnRvd24tcm9hZC1hY2NpZGVudNIBd2h0dHBzOi8vd3d3LnRoZXJlcG9ydGVyb25saW5lLmNvbS8yMDIzLzA1LzE4L2ZyYW5jb25pYS1wb2xpY2UtMTYteWVhci1vbGQtZHJpdmVyLWtpbGxlZC1pbi1hbGxlbnRvd24tcm9hZC1hY2NpZGVudC9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en"
"accident","2023-05-17","Not Discerned","Not Discerned","Thu 18 May 2023 15:33:45","Sounds of sorrow and anguish were present at the vigil for a 14-year-old girl killed after being ejected from a car as it slammed into the back of a parked UPS truck in Queens. CeFaan Kim has more.  SPRINGFIELD GARDENS, Queens (WABC) -- A 14-year-old girl was killed after being ejected from a car as it slammed into the back of a parked UPS truck in Queens.  Police are investigating why a 16-year-old boy was behind the wheel with another minor. The NYPD says he was driving with a Learner's Permit and speeding.  ""As a mother, a mother don't want to go through this. I found her bracelet I can't sleep. I come to get her. I come to get my daughter,"" said Keisha Francis, the victim's mother.  Francis searched desperately through the broken glass Thursday morning for something, anything that would remind her of her 14-year-old daughter, Fortune Williams.  A bracelet was all that was left after the deadly crash.  ""I have three children and she showed me more love than anything else. At night I have to cuddle with Fortune, I couldn't sleep last night. I can't live without my daughter,"" Francis said.  At a vigil on Thursday night, Francis and the victim's aunt were unable to withstand the weight of the excruciating pain.  So many loved ones turned out that the NYPD had to show up to control traffic, with a sea of purple spilling into the street.  Before police arrived, you could hear the sound of speeding vehicles drown out the sound of a mother's anguish.  Fortune was a passenger in the red BMW. Eyewitness News has obtained video but stopped it before it shows the car barreling into the back of a parked UPS truck.  The impact knocked the delivery driver to the ground.  ""The car was coming basically maybe 90-100 mph,"" a witness said.  An eyewitness says the 16-year-old driver of the BMW was tailing a tractor-trailer on North Conduit Avenue Wednesday around 6:45 p.m. when he tried to switch lanes and lost control.  Police, who set up a speed trap a day later, say the teen driver was going at high rate of speed.  The driver survived but Fortune was thrown from the BMW upon impact. She was a student at Springfield Gardens high school and interested in the medical field.  Her life was cut far too short, leaving her mother forever with a void.  ""My life will never be the same without Fortune. Fortune is a sweetheart. She's a loving, caring child,"" Francis said.  Her mother says she was working a double shift the night of this tragedy. Fortune was home with her older sister, but went outside to hang out in her friend's car. Sadly, she never came home.  The 16-year-old driver of the car was taken to Cohen Children's Medical Center where he is stable.  ALSO READ | NYPD pulls off daring rescue after scare on Staten Island Ferry  ----------  * More Queens news  * Send us a news tip  * Download the abc7NY app for breaking news alerts  * Follow us on YouTube  Submit a tip or story idea to Eyewitness News  Have a breaking news tip or an idea for a story we should cover? Send it to Eyewitness News using the form below. If attaching a video or photo, terms of use apply.","https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vYWJjN255LmNvbS9xdWVlbnMtYWNjaWRlbnQtb24tY29uZHVpdC10ZWVuLWtpbGxlZC1kZWFkbHktY3Jhc2gvMTMyNjM1ODQv0gFUaHR0cHM6Ly9hYmM3bnkuY29tL2FtcC9xdWVlbnMtYWNjaWRlbnQtb24tY29uZHVpdC10ZWVuLWtpbGxlZC1kZWFkbHktY3Jhc2gvMTMyNjM1ODQv?oc=5&hl=en-US&gl=US&ceid=US:en"
"accident","2023-05-01","09:00:00","{""Butte"", ""Montana"", ""UnitedStates""}","Thu 18 May 2023 16:02:00","Weather Alert  ...AIR QUALITY ALERT IN EFFECT... The Montana Department of Environmental Quality has issued an air quality alert for all counties in Montana, which is in effect until 9AM 5/20/2023 due to elevated particulate levels from wildfire smoke This alert will be updated again at 9AM 5/20/2023. An Air Quality Alert means that particulates have been trending upwards and that an exceedence of the 24 hour National Ambient Air Quality Standard (NAAQS) has occurred or may occur in the near future. As of 9AM, Particulate levels in Butte, Dillon, and Helena are Unhealthy As of 9AM, Particulate levels in Hamilton, Missoula, and Seeley Lake are Unhealthy for Sensitive Groups As of 9AM, Particulate levels in Billings, Bozeman, Cut Bank, Great Falls, Lewistown, Libby, Malta, Sidney, Thompson Falls, West Yellowstone are Moderate When air quality is Unhealthy... State and local health officials recommend that people with respiratory or heart disease, the elderly, and children should avoid prolonged exertion; everyone else should limit prolonged exertion. When air quality is Unhealthy for Sensitive Groups... State and local health officials recommend that people with respiratory or heart disease, the elderly and children should limit prolonged exertion. When air quality is Moderate... State and local health officials recommend that unusually sensitive people should consider reducing prolonged or heavy exertion. For more information visit the Montana Department of Environmental Quality at http://todaysair.mtdeq.us","https://news.google.com/rss/articles/CBMilAFodHRwczovL3d3dy5rdWxyOC5jb20vbmV3cy9jcmV3cy1yZXNwb25kaW5nLXRvLWluanVyeS1hY2NpZGVudC1uZWFyLWFsa2FsaS1jcmVlay1yZC1hbmQtYWlycG9ydC1yZC9hcnRpY2xlXzYxNTQ2ZmJhLWY1OTUtMTFlZC04MTdlLTNiNTdkMDdhN2JmMS5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en"
"accident","2023-05-16","17:40:00","{""Milton"", ""Georgia"", ""UnitedStates""}","Thu 18 May 2023 22:31:21","MILTON – A 36-year-old Beacon woman, who was stopped on Route 9W northbound in Milton as she waited to turn into a parking lot to watch her 8-year-old son’s baseball game, was killed when another car rammed into the rear of her car at about 5:40 p.m. on Tuesday, Marlborough Town Police said.  While they did not release her name, a GoFundMe account identified her as Kaylyn Touhey.  Preliminary police investigation determined a car driven by a 42-year-old Hopewell Junction woman collided into the rear of the Touhey vehicle forcing her car into the opposite lanes of traffic where it was struck by a tow truck traveling southbound on Route 9W.  Touhey was transported to MidHudson Regional Hospital in Poughkeepsie by Ambulanz where she succumbed to her injuries.  The accident is under investigation and anyone with information is asked to contact Marlborough Town Police at 845-795-2181.","https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vbWlkaHVkc29ubmV3cy5jb20vMjAyMy8wNS8xOC9tb3RoZXItZ29pbmctdG8tc29ucy1iYXNlYmFsbC1nYW1lLWtpbGxlZC1pbi1taWx0b24tY2FyLWFjY2lkZW50L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en"
"accident","2023-10-01","20:00:00","Not Discerned","Thu 18 May 2023 17:02:29","Riley County Police say a motorcyclist is recovering after a Wednesday evening wreck near the intersection of Stony Brook Drive and Tuttle Cove Road.  Officers found the motorcycle had left the road while navigating a curve just after 8 p.m., striking a Tuttle Creek State Park sign and landing in the grass. The driver, 30-year-old Dustin Powell, of Fort Riley, was transported to Via Christi for broken ribs and internal bleeding.  He was later transported to KU Medical Center in Kansas City for further treatment.  Elsewhere Wednesday, an injury crash was reported just before 9 p.m. near the intersection of Henton and Moehlman Roads at the dirt bike track.  RCPD says 19-year-old Kaiden Crain was navigating the bike track and was ejected from his dirt bike over the handlebars.  He was transported to Via Christi for treatment of unknown injuries.","https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vMTM1MGttYW4uY29tLzIwMjMvMDUvbW90b3JjeWNsaXN0LXJlY292ZXJpbmctYWZ0ZXItd2VkbmVzZGF5LWV2ZW5pbmctaW5qdXJ5LWFjY2lkZW50L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en"
"accident","2023-05-18","Not Discerned","{""IowaPark"", ""Texas"", ""UnitedStates""}","Fri 19 May 2023 04:26:08","WICHITA COUNTY (KFDX/KJTL) — At least one person is dead following a wreck on U.S. 287 near Iowa Park.  The crash happened Thursday night, May 18, 2023 just after 9 p.m. around westbound U.S. 287 and the Harmony Road exit.  Texas D.P.S., Iowa Park police officers, and deputies with the Wichita County Sheriff’s Office responded to the scene.  Little information is known about the number of victims or their ages, but D.P.S. Sergeant Marc Couch did confirm the wreck involved a car and a truck tractor towing a semi-trailer.  This is the third fatal wreck on U.S. 287 in less than a week. Stick with Texoma’s Homepage for the latest information.","https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3LnRleG9tYXNob21lcGFnZS5jb20vbmV3cy9hdC1sZWFzdC1vbi1kZWFkLWluLWFjY2lkZW50LW9uLXUtcy0yODctbmVhci1pb3dhLXBhcmsv0gFgaHR0cHM6Ly93d3cudGV4b21hc2hvbWVwYWdlLmNvbS9uZXdzL2F0LWxlYXN0LW9uLWRlYWQtaW4tYWNjaWRlbnQtb24tdS1zLTI4Ny1uZWFyLWlvd2EtcGFyay9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en"
"accident","2023-01-18","20:00:00","Not Discerned","Fri 19 May 2023 05:03:50","Simon Cowell, the infamously critical judge of the hit NBC show America's Got Talent, experienced a life-altering accident while riding an electric bike in 2020. Despite the painful incident, Cowell believes that it happened for a reason, revealing a profound shift in his outlook on life. In an interview with TODAY's Jason Kennedy alongside fellow AGT stars Howie Mandel, Sofia Vergara, Heidi Klum, and Terry Crews, Cowell opened up about the transformative impact of the accident on his physical and mental well-being.    Cowell on his pre-accident condition and his love for cycling  Describing his pre-accident condition, Cowell confessed, ""It was painful, it wasn't great. However, I was so unfit before the accident. I didn't know how unfit I was until I had to do all this stuff afterwards."" The incident served as a wake-up call, prompting Cowell to reassess his lifestyle choices and prioritize his health. Reflecting on the experience, he added, ""And I'm like, 'My God.' Things like that, I believe happened for a reason.""  Interestingly, Cowell's love for cycling remains undeterred, despite the accident. Determined to continue pursuing his passion, he asserted, ""I'm still gonna stay on my bike. I'm obsessed with these things."" At 63 years old, Cowell underwent a gruelling six-hour surgery following the accident, but he expressed gratitude for avoiding a more severe outcome. He revealed, ""It could have been a lot worse. When I saw the X-ray, I really nearly smashed my spine to pieces, so I literally wouldn't have been able to walk,"" in an interview with ""Extra"" in February 2021.  Simon Cowell's comeback  Now, Cowell is ready to make his comeback on the 18th season of ""America's Got Talent,"" marking his fourth season collaborating with Crews, Mandel, Vergara, and Klum. While Cowell made a name for himself as a no-nonsense judge of talent, he emphasized the strong bond among the ""AGT"" co-stars, referring to them as a family. ""When we say we are a family, it does actually feel that way because we like each other,"" he expressed with warmth.  Fans can eagerly anticipate the premiere of the new season of ""America's Got Talent"" on May 30 at 8 p.m. ET on NBC. The return of Cowell and the rest of the beloved gang will undoubtedly bring excitement, remarkable talent, and heartfelt moments to audiences worldwide.  Advertisement  ALSO READ: Nick Jonas FINALLY reacts to being called 'Jiju' and 'Ae Nickwa' by paps at NMACC event: 'I did hear that...'","https://news.google.com/rss/articles/CBMihQFodHRwczovL3d3dy5waW5rdmlsbGEuY29tL2VudGVydGFpbm1lbnQvaG9sbHl3b29kL3NpbW9uLWNvd2VsbC1yZWZsZWN0cy1vbi1kZXZhc3RhdGluZy1iaWtlLWFjY2lkZW50LWl0LWhhcHBlbmVkLWZvci1hLXJlYXNvbi0xMjIxNzk10gGJAWh0dHBzOi8vd3d3LnBpbmt2aWxsYS5jb20vZW50ZXJ0YWlubWVudC9ob2xseXdvb2Qvc2ltb24tY293ZWxsLXJlZmxlY3RzLW9uLWRldmFzdGF0aW5nLWJpa2UtYWNjaWRlbnQtaXQtaGFwcGVuZWQtZm9yLWEtcmVhc29uLTEyMjE3OTU_YW1w?oc=5&hl=en-US&gl=US&ceid=US:en"
"accident","2020-08-08","Not Discerned","{""Malibu"", ""California"", ""UnitedStates""}","Fri 19 May 2023 01:35:43","Simon Cowell’s grueling 2020 bicycle accident gave the television host a much-needed wake-up call about his health.  During an interview on the “Today” show Wednesday, Cowell reflected on the back injury he suffered a few years ago while testing out an electric bicycle.  “It was painful. It wasn’t great,” Cowell told host Jason Kennedy in an interview with “America’s Got Talent” co-stars Howie Mandel, Sofía Vergara, Heidi Klum and Terry Crews. “However, I was so unfit before the accident.”  “I didn’t know how unfit I was until I had to do all this stuff afterwards,"" Cowell added. “And I’m like, ‘My God.’ Things like that I believe happen for a reason.”  Background:Simon Cowell breaks his back falling off electric bicycle, will miss this week's 'AGT' live shows  Watch here:'AGT's Simon Cowell amazed by 'astonishingly brilliant, creative' pole dancer  In August 2020, Cowell broke his back in several places while trying out his bike with family in the courtyard of his home in Malibu, California, Syco Entertainment confirmed to USA TODAY in a statement at the time. The entertainment mogul was taken to the hospital, where he underwent six hours of surgery overnight that included placing a metal rod in his back.  Despite the ordeal, Cowell mustered the strength – and the humor – to share some bike-riding advice with fans.  “If you buy an electric trail bike, read the manual before you ride it for the first time,” Cowell tweeted the day after his accident.  But Cowell told Kennedy the accident hasn’t deterred his love of cycling.  “I’m still going to stay on my bike,” he said. “I’m obsessed with these things.”  Cowell has kept true to his word. In February 2022, a representative for Cowell told USA TODAY that he was recovering from a broken arm after reports surfaced that he had injured himself while riding another e-bike.  From 2022:Simon Cowell breaks arm in second crash: Are e-bikes safe? A user's guide to electric bicycles  'AGT':Simon Cowell predicts this contestant will be a 'superstar' like Carrie Underwood  Contributing: Kim Willis, Bill Keveney and Jenna Ryu, USA TODAY","https://news.google.com/rss/articles/CBMiiAFodHRwczovL3d3dy51c2F0b2RheS5jb20vc3RvcnkvZW50ZXJ0YWlubWVudC9jZWxlYnJpdGllcy8yMDIzLzA1LzE4L3NpbW9uLWNvd2VsbC10YWxrcy1iaWN5Y2xlLWFjY2lkZW50LWFtZXJpY2FzLWdvdC10YWxlbnQvNzAyMzQyMjMwMDcv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en"
"accident","2020-01-01","Not Discerned","Not Discerned","Fri 19 May 2023 03:13:05","Just like “America’s Got Talent,” Simon Cowell keeps chugging along.  The famously critical judge from the hit NBC show broke his back in an accident while riding an electric bike in 2020, a moment that changed how he looks at things.  “It was painful, it wasn’t great,” he told TODAY’s Jason Kennedy in an interview with fellow “AGT” stars Howie Mandel, Sofia Vergara, Heidi Klum and Terry Crews that aired May 17.  “However, I was so unfit before the accident. I didn’t know how unfit I was until I had to do all this stuff afterwards,"" he explained. “And I’m like, ‘My God.’ Things like that, I believe happened for a reason.”  We're making it easier for you to find stories that matter with our new newsletter — The 4Front. Sign up here and get news that is important for you to your inbox.  One thing the accident didn’t change, though, was his desire to ride a bike.  “I’m still gonna stay on my bike,” he said. “I’m obsessed with these things.”  Cowell, 63, had to undergo a six-hour surgery following his accident. Still, Cowell was grateful that he avoided a worse fate.  “It could have been a lot worse. When I saw the X-ray, I really nearly smashed my spine to pieces, so I literally wouldn’t (have) been able to walk,” he told “Extra” in February 2021.  Cowell is now back and ready to go on the 18th season of “America’s Got Talent.” It will be the fourth season that he teams up with Crews, Mandel, Vergara and Klum. And while Cowell made his name being a no-nonsense judge of talent, he and his “AGT” co-stars all get along famously.  “When we say we are a family it does actually feel that way because we like each other,” he said.  You can catch Cowell and the rest of the gang when the new season of “America’s Got Talent” premieres May 30 at 8 p.m. ET on NBC.  This story first appeared on TODAY.com. More from TODAY:","https://news.google.com/rss/articles/CBMinwFodHRwczovL3d3dy5uYmN3YXNoaW5ndG9uLmNvbS9lbnRlcnRhaW5tZW50L2VudGVydGFpbm1lbnQtbmV3cy9zaW1vbi1jb3dlbGwtZXhwbGFpbnMtd2h5LWhlLXRoaW5rcy1oaXMtZGV2YXN0YXRpbmctYmlrZS1hY2NpZGVudC1oYXBwZW5lZC1mb3ItYS1yZWFzb24vMzM1MTI4MS_SAaUBaHR0cHM6Ly93d3cubmJjd2FzaGluZ3Rvbi5jb20vZW50ZXJ0YWlubWVudC9lbnRlcnRhaW5tZW50LW5ld3Mvc2ltb24tY293ZWxsLWV4cGxhaW5zLXdoeS1oZS10aGlua3MtaGlzLWRldmFzdGF0aW5nLWJpa2UtYWNjaWRlbnQtaGFwcGVuZWQtZm9yLWEtcmVhc29uLzMzNTEyODEvP2FtcD0x?oc=5&hl=en-US&gl=US&ceid=US:en"
"accident","2013-03-20","Not Discerned","{""Hazleton"", ""Pennsylvania"", ""UnitedStates""}","Wed 17 May 2023 16:43:35","Longwall Accidents  From January 2013 to March 2023, there have been 545 accidents on longwalls in underground coal mines, causing seven deaths and 333 serious injuries. These accidents occurred when miners were performing routine work such as shoveling coal, working on shields, moving equipment, installing bits on shear drums and installing supplemental ground support at the face and roof during recovery of longwall equipment.","https://news.google.com/rss/articles/CBMiNGh0dHBzOi8vd3d3Lm1zaGEuZ292L2xvbmd3YWxsLWFjY2lkZW50cy1zYWZldHktYWxlcnTSAQA?oc=5&hl=en-US&gl=US&ceid=US:en"
"accident","2023-10-01","10:00:00","{""Marysville"", ""Washington"", ""UnitedStates""}","Wed 17 May 2023 11:53:00","Bernt was taken to Community Memorial Hospital in Marysville, for treatment of suspected minor injuries. The KHP says the driver was using a safety restraint at the time of the crash.","https://news.google.com/rss/articles/CBMidmh0dHBzOi8vcml2ZXJjb3VudHJ5Lm5ld3NjaGFubmVsbmVicmFza2EuY29tL3N0b3J5LzQ4OTIzMTMzL25lYnJhc2thLXRydWNrLWRyaXZlci1pbmp1cmVkLWluLW5vcnRoZWFzdC1rYW5zYXMtYWNjaWRlbnTSAQA?oc=5&hl=en-US&gl=US&ceid=US:en"
