"topic","date"," time","place","date published","article text","url"
"fire","2023-07-08","13:38:00","Not Discerned","2023-05-22T23:57:35","A fire at 1:38 pm. Monday heavily damaged the outside of a two-story house and more at 758 W. Fourth St., according to Mansfield fire Chief Steve Strickling.  ""Everyone got out of the house safely before fire department arrival. Two cats were rescued and taken to the vet by their owner,"" Strickling said. ""No injuries to firefighters. Heavy damage to the outside of the structure and the second floor and the attic. Water and smoke damage throughout.""  Mansfield police handled traffic at the busy intersection of Linden Road and West Fourth Street.  Strickling said Monday evening there was no determination yet on the cause of the fire, which remains under investigation. Firefighters worked at the scene, their trucks temporarily blocking West Fourth Street as Mansfield Senior High School students were released for the school day.  lwhitmir@gannett.com  419-521-7223  Twitter: @LWhitmir","https://news.google.com/rss/articles/CBMijQFodHRwczovL3d3dy5tYW5zZmllbGRuZXdzam91cm5hbC5jb20vc3RvcnkvbmV3cy8yMDIzLzA1LzIyL2FsbC1zYWZlLWFmdGVyLWZpcmUtaGVhdmlseS1kYW1hZ2VzLWhvdXNlLW9uLXdlc3QtZm91cnRoLXN0LW1hbnNmaWVsZC83MDI0NTAxMTAwNy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en"
"fire","2023-05-22","Not Discerned","Not Discerned","2023-05-22T20:46:19","1 0  May 22, 2023  Olympia – The Washington State Fire Marshal’s Office joins fire agencies around the state in recognizing the importance of being prepared for wildfire season. In 2022, fire agencies also reported 6,536 natural vegetation fires which resulted in more than $3.2 million in loss. These fires can grow into large wildfires.  More than 1,500 wildfires were reported in Washington State, burning over 173,000 acres according to the Northwest Interagency Coordination Center (NICC).  Last year the SFMO responded to 14 mobilization incidents in which the largest was the Vantage Highway Fire that burned 26,490 acres, and mobilization costs were estimated to be in the excess of $8 million for 2022.  Residents are urged to plan and practice wildfire safety by preparing your property now to reduce the chance of embers and flames igniting material on or near your home.  Homeowners can take the following actions to create a defensible space and protect their home:  Clear fallen leaves, pine needles, branches, and other debris from roof valleys and gutters. Remember to use extra caution when working on ladders whenever accessing your roof or gutters.  Remove any flammable materials on the ground around your home, deck, porch, or patio out to a minimum of 5 feet. This includes any mulch, dead leaves or pine needles, shrubs or other plants and materials for construction projects. Wood piles should be kept at a minimum of 30 feet from your home or other structures.  Make sure trees are limbed at least 10 feet up to reduce the likelihood of a fire getting into the tops of trees.  Plants that are within 30 feet of your home should be well-watered and spaced to avoid fire moving from plant to plant.  Grass and weeds should be mowed to a height no more than 2 to 3 inches.  Keep all vegetation, including grass hydrated.  Whenever possible, use fire-resistant materials for any home improvement projects.  Attic and garage vents should be screened with 1/8-inch metal mesh material, or a fire resistive vent design should be used, to prevent ember penetration during the windy conditions of a wildfire.  Prepare your community by working with your neighbors. Remember, ignition of one home within a neighborhood will threaten other homes so encourage all neighbors within wildfire risk areas to work together to reduce the community risk.  Create a Wildfire Action Plan to prepare your family for evacuation at a moment’s notice.  An evacuation plan should include alternate routes out of the area and prepacked essentials including medications, family records, credit cards, a change of clothing, and enough food and water for each household member for up to 72 hours.  Create a family communication plan that designates an out-of-area friend or relative as a point of contact to be a single source of communication among family members in case of separation.  Be aware of family, friends, or neighbors who have disabilities who require assistance and additional lead-time in order to prepare for a disaster.  Remember to prepare a plan for pets and other animals.  If there is a wildfire alert system available in your area, consider signing up to receive notifications.  When told to evacuate, go promptly and safely. If you feel unsafe at any time during a wildfire, do not wait for an evacuation order – leave immediately. Do not return home until directed by emergency personnel.  For more information, contact the State Fire Marshal’s Office at (360) 596-3929.  ###","https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LndzcC53YS5nb3YvMjAyMy8wNS8yMi9zdGF0ZS1maXJlLW1hcnNoYWxzLW9mZmljZS1yZWNvZ25pemVzLXdpbGRmaXJlLWF3YXJlbmVzcy1tb250aC0zL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en"
"fire","2023-07-05","14:00:00","{""Ramona"", ""UnitedStates"", ""female""}","2023-05-23T03:28:37","City News Service  A brush fire that erupted Monday just north of San Jacinto swept over hillsides, scorching 328 acres and threatening homes and agricultural operations, prompting evacuations.  The non-injury blaze was reported just after 2 p.m. in the area of the Ramona Expressway and North Warren Road, according to the Riverside County Fire Department. It was 20% contained as of 7:50 p.m., the department said.  Multiple engine and hand crews were sent to the location and encountered flames burning along barren hillsides, propelled by southwesterly winds.  Several Cal Fire air tankers and water-dropping helicopters from nearby Hemet-Ryan Airport made runs on the brusher through the afternoon.  As the flames moved west, they approached a residential area abutted by dairy farms, leading fire personnel to implement mandatory evacuations in the neighborhood bounded by Cottonwood Avenue to the south, Upperline Avenue to the north, Beech Street to the west and Warren Road to the east.  At 5:45 p.m., flames were within 100 feet of houses on Upperline, and Cal Fire air tankers were summoned to drop retardant and strengthen defensive lines, according to reports from the scene.  An evacuation warning was issued to residents and agricultural operators within the area bounded by Cottonwood to the south, Esplanade Avenue to the north, Beech to the west and Warren to the east.  An evacuation center was opened at Tahquitz High School, located at 4425 Titan Trail in Hemet.  Warren was closed between the Expressway and Esplanade, with all north and southbound traffic being diverted to the east, for public safety.  The cause of the fire is under investigation.  This story includes additional reporting from Desert Sun reporter Ani Gasparyan.","https://news.google.com/rss/articles/CBMigwFodHRwczovL3d3dy5kZXNlcnRzdW4uY29tL3N0b3J5L25ld3MvZmlyZXMvMjAyMy8wNS8yMi9ibGF6ZS1idXJucy1oaWxsc2lkZXMtbm9ydGgtb2Ytc2FuLWphY2ludG8tcHJvbXB0aW5nLWV2YWN1YXRpb25zLzcwMjQ2MTg1MDA3L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en"
"fire","2023-07-26","Not Discerned","{""Sacramento"", ""California"", ""UnitedStates""}","2023-05-22T22:34:31","The chances that California will see highly destructive mountain wildfires this year are low, thanks to an extraordinarily wet winter with historic snowfall.  SACRAMENTO, Calif. (CN) — After years of massive, destructive wildfires, California and much of the American West may see a shorter and more manageable wildfire season thanks to an extraordinarily wet winter.  According to the National Oceanic and Atmospheric Administration, the state has only just begun to see a historic snowpack melt into streams and rivers, and the flows could be high for many weeks. The agency's Southern California coordination center reported in a briefing Monday that most of California has seen below normal temperatures since Oct. 1. These conditions have helped about 68% of the state exit drought conditions within three months — a feat that would have required two or three wet years otherwise.  A map of California precipitation levels since October 2022. (The National Oceanic and Atmospheric Administration)  Julie Kalansky, climate scientist and program manager at Scripps Institution of Oceanography, said that Northern California and central Sierra reservoirs have mostly reached or exceeded average water capacity levels. Southern Sierra reservoirs remain much below normal levels but are expected to approach historically high levels once all of the snow melts.  The wet winter and lingering snowpack may also translate to fewer wildfires. The Southern California coordination center reported that California typically experiences about 62 significant fires over more than 308,000 acres each year. But experts anticipate fewer than 100,000 acres will burn this year — a rare event.  Gina McGuire Palma of the agency's Great Basin coordination center said that coming out of extended drought years, soil moisture does improve as snow melts, subsequently priming grass growth. Once grasses begin to “cure” or dry out, expected to begin by sometime in July, is when the active season is really expected to kick off.  “We’re expecting quite a bit of fine fuel growth,” Palma said. “That will kind of delay our start to our real active fire season. We're definitely looking at a shorter (fire) season at least.”  Once monsoon season arrives during July, thunder and lightning activity could spark fires. This will coincide with normal fire risk for lower elevation areas, as grasses dry out. However, few mountain fires are expected thanks to the impressive, ongoing snowpack.  The state has invested $2.7 billion into reducing the risk of catastrophic wildfires by managing forests and bolstering manpower. Governor Gavin Newsom said this month that California added 37 additional fire crews statewide in 2022, alongside more helicopters and fixed wing aircraft. California is the first state in the nation to fly night firefighting operations, completing the first-ever operation last year.  In August 2020, Newsom signed the Shared Stewardship Agreement with the U.S. Forest Service, mapping out a 20-year strategy to achieve wildfire resilience and forest health. This commitment included a goal of jointly improving 1 million acres of California’s forest and wildlands annually by 2025.  Cal Fire treated approximately 110,925 acres across more than 600 projects last year in preparation for the fire season, surpassing the state goal to treat 100,000 acres by 2025. During the current season, more than 420 fuels reduction projects have been completed, treating about 43,065 acres.","https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LmNvdXJ0aG91c2VuZXdzLmNvbS9jYWxpZm9ybmlhLWZpcmUtc2Vhc29uLXByZWRpY3RlZC10by1iZS1zaG9ydGVyLWFuZC1sZXNzLWludGVuc2Uv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en"
"fire","2023-07-26","Not Discerned","{""Phoenix"", ""Arizona"", ""UnitedStates""}","2023-05-23T05:00:00","An unhoused man in Arizona has earned the title of “angel” from a woman whom he helped rescue from a burning apartment, alongside her children and pets.  As those at the center of the extraordinary story told it to CBS News, Joe Hollins and his wife have been experiencing homelessness and happened to be camped out near an apartment which caught fire early on Thursday in Phoenix. Hollins became aware of the emergency when he heard screams coming from the apartment.  “All I see is a lady pull open the window, and she’s screaming, ‘Please help me, please help me,’” he recalled in an interview which CBS aired over the weekend.  Hollins immediately ran up to the window of the woman, Claudia Jimenez. According to Jimenez, the blaze was blocking the front way out of her apartment, and she was trapped inside with her two daughters and two dogs as flames and smoke spread throughout the place.  So Hollins told Jimenez to drop her children to him, according to what Jimenez said to CBS.  “He was like, ‘Yes, throw your daughters out. I’m going to catch them, I’m going to get them’,” Jimenez recounted to the network.  Jimenez first dropped her one-year-old, Valerie. She then did the same with her eight-year-old, Natalie, and the family’s two dogs. One by one, Hollins safely caught them.  Then, when it was time for her to leap out the window and away from danger, fear gripped Jimenez and she froze in place, she and Hollins recalled.  “She was scared she was going to fall,” Hollins told CBS. “I was like, ‘I got you, don’t worry’.”  Trusting Hollins with herself as she had done with her girls and her pets, Jimenez soon jumped and landed safely in his arms.  Local firefighters later arrived to extinguish the flames consuming the apartment. Jimenez and others in the apartment building lost virtually all of their possessions in the fire, the cause of which remains under investigation.  Nonetheless, community members have been trying to raise money and collect donations for Jimenez, her loved ones and other victims of the fire.  Jimenez, meanwhile, was just grateful that she and her family were able to walk away from the fire physically unharmed.  A teary-eyed Jimenez told CBS that she would “for ever be thankful” for Hollins’s intervention in her hour of need.  “He was my angel,” Jimenez said to CBS. “Because of him, we’re here. We’re alive and my daughters are safe.”  Hollins said that he only listened to an instinct everyone has in them when he stepped up for his neighbors.  “Anybody would,” Hollins said. “Those are children [who were with Jimenez].”","https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS91cy1uZXdzLzIwMjMvbWF5LzIzL2FyaXpvbmEtdW5ob3VzZWQtbWFuLXNhdmVzLXdvbWFuLWZyb20tZmlyZdIBWmh0dHBzOi8vYW1wLnRoZWd1YXJkaWFuLmNvbS91cy1uZXdzLzIwMjMvbWF5LzIzL2FyaXpvbmEtdW5ob3VzZWQtbWFuLXNhdmVzLXdvbWFuLWZyb20tZmlyZQ?oc=5&hl=en-US&gl=US&ceid=US:en"
"fire","2001-09-11","Not Discerned","{""NewYork"", ""NewYork"", ""UnitedStates""}","2023-05-22T16:05:40","Here's how you know  An official website of the United States Government","https://news.google.com/rss/articles/CBMihwFodHRwczovL3d3dy5kZWZlbnNlLmdvdi9OZXdzL1JlbGVhc2VzL1JlbGVhc2UvQXJ0aWNsZS8zNDAyNzU5L2RvZC1hbm5vdW5jZXMtd2lubmVycy1vZi10aGUtMjAyMi1kb2QtZmlyZS1hbmQtZW1lcmdlbmN5LXNlcnZpY2VzLWF3YXJkcy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en"
"fire","2023-10-03","Not Discerned","{""Hillsboro"", ""Oregon"", ""UnitedStates""}","2023-05-22T23:13:24","A fire can destroy a home in a matter of minutes, meaning quick evacuations are critical. But for multi-family complexes, such as apartments and condos, it's an even bigger undertaking.  To prepare local landlords and property owners, Tualatin Valley Fire and Rescue hosted its annual Landlord Training Program on fire safety. This year, the agency partnered with Hillsboro and Clackamas Fire, teaching landlords and property owners what they need to know about fire safety. This training is one way to help streamline communication between the Red Cross, fire agencies and landlords.  “We’re more than 20 years strong on this program,"" said Piseth Pich, the public information officer for Hillsboro Fire and Rescue. ""It originated in TVF&R and we’re so happy to be partners with them and Clackamas Fire. We've looked to try to rotate this opportunity to make it more accessible. This program has evolved as we think about topics and make sure we’re covering essential items.""  The training covered everything from fire inspections to fire behavior, ordinances, legislation and safety recommendations.  Linda Lavelle is a property owner in the area and said she's attended these sessions for several years. She says she knows firsthand how much damage a fire can do.  We had a fire in one of our complexes. The manager knew how to respond, which was to break the fire extinguisher box. He got into the apartment, but the people were standing around a fire. They were frozen, they didn't know what to do. He got them out of the house. If he had not had that training, we could have had three people perish in the fire,"" she said.  The Red Cross also attended the training to provide information on recovery efforts. Allison Mora, a disaster program manager for the Cascades Region, was one of the responders to . Collaboration with property owners is crucial, she said.  ""We want to make sure the landlords are looped in. Especially in a multi-family fire, it’s usually affecting more than one resident or home. We want to get the correct information in terms of residency. We need contact information to verify who is who and who else might be affected, such as if someone's of town,"" Mora said.  Even though some parts of the course have changed over the years to keep up with the times, the training has remained true to what the departments see out in the field.  For more information on TVFR's next training, .","https://news.google.com/rss/articles/CBMiXWh0dHBzOi8va3BpYy5jb20vbmV3cy9sb2NhbC9maXJlLWFnZW5jaWVzLXRyYWluLWxhbmRsb3Jkcy1vbi1tdWx0aS1mYW1pbHktaG91c2luZy1maXJlLXNhZmV0edIBAA?oc=5&hl=en-US&gl=US&ceid=US:en"
"fire","2023-09-12","14:00:00","Not Discerned","2023-05-22T23:22:01","Mr Ali was quoted by AFP as saying that, as well as medical teams stationed at the airport, Georgetown's two major hospitals would be prepared ""so that every single child who requires attention be given the best possible opportunity to get that attention"".","https://news.google.com/rss/articles/CBMiNWh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1sYXRpbi1hbWVyaWNhLTY1NjcwMjcy0gE5aHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3dvcmxkLWxhdGluLWFtZXJpY2EtNjU2NzAyNzIuYW1w?oc=5&hl=en-US&gl=US&ceid=US:en"
"fire","2023-05-20","18:00:00","{""LePallet"", ""PaysDeLaLoire"", ""France""}","2023-05-21T22:16:26","The Good Moves  Generally speaking, Fire Spin is the gold-standard for Fire Type Fast Moves. It’s the move of choice for many of the top Fire Type attackers, and it definitely deserves the title given its solid stats. However, it's not the top Fire Type Fast Move, as Fire Fang tends to out-pace Fire Spin most of the time. Despite having a lower base power and lower energy generated per use, Fire Fang’s speed allows it to have a higher DPS and an energy generation that’s just slightly below Fire Spin, so Pokemon with access to both will tend to stick with Fire Fang. Moving on, we come to a doozy of an attack; Incinerate. This Fast Move has the highest base power of any Fast Move in the game, to the point where it’s actually stronger than a few Charged Moves. It’s also got very high energy generation per use, ranked 2nd in the game alongside Gust, Ice Fang, Present, and Splash, and surpassed only by Volt Switch. So how could this monster of a move possibly fall below Fire Spin and Fire Fang? It can because it holds one other record currently; the slowest Fast Move in the game. Executing a single Incinerate takes 2.3 seconds, which is more than double the execution time of Fire Spin, so it actually tends to fall behind a bit in terms of actual performance. Oh, and forget dodging when you’re locked into a Fast Move that lasts an eternity to fully execute. Incinerate is best utilized by bulky attackers like Ho-oh that can tank hits and keep firing back, and even then it’s best classified as “usable” as it is substantially weaker than the big-two, but it’s still enough to make some Fire Type attackers acceptable. Honestly, it BARELY gets a pass here, and primarily because it’s one of the moves that finally made Ho-oh decent.  For Charged Moves, we have to start with V-Create, the signature move of Victini and the strongest Fire Type Charged Move in the entire game to date. This attack mixes power and flexibility, making it the move that any Fire Type would want, but its extremely limited distribution means we probably won't see it take the top ranks any time soon, or rather at all. Next up is Fusion Flare, which is the move that really put Reshiram back on the map. Again, this is a move with pretty limited distribution, so it's unlikely to spread far beyond what we have now, but it's still objectively great. Following that is Blast Burn, the signature move of all Fire Type starters. It's another genuinely powerful move and is strong enough to make many starters viable despite lower stats. After Blast Burn is Sacred Fire+, which is a great move for anyone lucky enough to have a good Apex Shadow Ho-oh. Next up is Weather Ball Fire, which is a strong and versatile move.... that basically no Fire Types actually learn. And then we come to Overheat, which is the gold-standard of the type. It's the strongest Fire Type Charged Move with general distribution, making it the move of choice for a great many Pokemon. After that are Blaze Kick and Mystical Fire, which are great moves... but they have to directly compete with Blast Burn on the only two Pokemon that can currently learn them, so they're not going to see much utility in practice. We follow that up with the other move that finally brought Ho-oh out of the abyss, the basic version of Sacred Fire. Despite being weaker than the + variant, it's still a solid move that.. is actually pretty close to Flamethrower in practice. And speaking of, we finish up this side of the list with Flamethrower, which is the borderline move of the type. Flamethrower is the Fire Type equivalent to moves like Thunderbolt and Ice Beam, and is just good enough to keep Pokemon like Heatran from falling into total obscurity. It's not a good move, but it's serviceable.  The Bad Moves  When it comes to the bad Fast Moves, we come at last to Ember. And… It's pretty unremarkable. Its overall attack profile is pretty unappealing, and it just doesn’t have many saving graces. Honestly, an argument can be made that it’s better than Incinerate due to the fact that it only has a slightly lower DPS, but at least it’s possible to dodge with it. But Ember didn’t help to save Ho-oh from obscurity, now did it? And just when you thought that we'd hit the bottom of the barrel, Hidden Power (Fire) is here again. And as usual, it's really underwhelming. You roll the dice for this move, and if you happen to get it on a Pokemon that may actually want it, it generally won't be enough to push said Pokemon into viability.  The Charged move list starts with Fire Blast. Despite being iconic in the main series, this move got a bad treatment in Pokemon Go, and is one of the moves that Pokemon genuinely don't want to see in their moveset. From here, we have Fire Punch, Flame Burst, Heat Wave, Flame Wheel, and Flame Charge, all of which are disappointing moves for any Fire Type. ""But wait!"", I see some of the more eagle-eyed readers already getting ready to type. ""You've missed a couple of Charged Moves on the list!"". Well, these moves weren't missed so much as reserved a special place in this section just for them! First is Techno Blast (Burn), which is a great move that gets relegated down here due to the lack of Pokemon that ever have a chance of utilizing it. And second is Sacred Fire++, strictly because no Ho-oh should ever, ever have this move! Seriously; do not purify your Apex Shadows! In no way is having ""++"" on the move able to compete with the sheer power Shadow Boost combined with a single ""+""!.","https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vZ2FtZXByZXNzLmdnL3Bva2Vtb25nby90eXBpbmctcmV2aWV3LW92ZXJ2aWV3LWZpcmUtdHlwZXMtcmFpZHMtcG9rZW1vbi1nb9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en"
"fire","2023-07-17","Not Discerned","Not Discerned","2023-05-21T18:43:00","LEE COUNTY, Fla. — Estero fire has contained a small brush fire that occurred on Burgundy Farms Road.  Estero Fire Rescue says the fire was caused as a result of embers from the night before.  Officials say the fire is approximately two acres large and no injuries were reported.","https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LmZveDRub3cuY29tL25ld3MvbG9jYWwtbmV3cy9sZWUtY291bnR5L2JydXNoLWZpcmUtYnJlYWtzLW91dC1vbi1idXJndW5keS1mYXJtcy1yb2Fk0gEA?oc=5&hl=en-US&gl=US&ceid=US:en"
"fire","2023-12-03","15:15:00","{""Brownsville"", ""Texas"", ""UnitedStates""}","2023-05-21T22:31:47","FDNY: Fire at Brownsville apartment building injures 1  An apartment fire in Brownsville Sunday afternoon left one person with minor injuries, the FDNY says.  Deputy Chief Michael Grogan says the call came in around 3:15 p.m. Someone also ran down the street to their station house to tell them 428 Sheffield Ave. was on fire.  The FDNY says all residents made it outside the building safely. The blaze was put under control within an hour.  It was not immediately clear what sparked the fire.  The Red Cross is helping people who are now displaced.","https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vYnJvbngubmV3czEyLmNvbS9mZG55LWZpcmUtYXQtYnJvd25zdmlsbGUtYXBhcnRtZW50LWJ1aWxkaW5nLWluanVyZXMtMdIBUmh0dHBzOi8vYnJvbngubmV3czEyLmNvbS9hbXAvZmRueS1maXJlLWF0LWJyb3duc3ZpbGxlLWFwYXJ0bWVudC1idWlsZGluZy1pbmp1cmVzLTE?oc=5&hl=en-US&gl=US&ceid=US:en"
"fire","2023-05-20","Not Discerned","{""Chicopee"", ""Massachusetts"", ""UnitedStates""}","2023-05-21T19:58:00","CHICOPEE, MA. (WGGB/WSHM) - Firefighters responded to a car fire on Interstate 391 Northbound in Chicopee on Saturday night.  According to the Chicopee Fire Department, fire crews were trying to extinguish the fire, but had some difficulties due to the lithium-ion batteries,  Officials said the Westover Fire Department assisted with a tanker to provide water supply at the scene.  Interstate Towing also assisted with lifting the car and they were able to access the location of the battery modules.  No word on injuries at this time.  Copyright 2023. Western Mass News (WGGB/WSHM). All rights reserved.","https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3Lndlc3Rlcm5tYXNzbmV3cy5jb20vMjAyMy8wNS8yMS9jcmV3cy1yZXNwb25kLXZlaGljbGUtZmlyZS1pLTM5MS1ub3J0aGJvdW5kLWNoaWNvcGVlL9IBb2h0dHBzOi8vd3d3Lndlc3Rlcm5tYXNzbmV3cy5jb20vMjAyMy8wNS8yMS9jcmV3cy1yZXNwb25kLXZlaGljbGUtZmlyZS1pLTM5MS1ub3J0aGJvdW5kLWNoaWNvcGVlLz9vdXRwdXRUeXBlPWFtcA?oc=5&hl=en-US&gl=US&ceid=US:en"
"fire","2023-05-20","Not Discerned","{""Dearborn"", ""Michigan"", ""UnitedStates""}","2023-05-21T23:48:39","FORD CITY, Pa. — A fire damaged two houses in Armstrong County Saturday night.  Armstrong County dispatchers say emergency crews were called to 632 Fouth Avenue in Ford City at 10:58 p.m.  Ford City firefighters say the fire was originally burning at one house but later spread to a neighboring one.  There were no reported injuries during the fires, the department says.  Firefighters battled the flames for several hours.  The cause of the fire is still under investigation at this time.  Download the FREE WPXI News app for breaking news alerts.  Follow Channel 11 News on Facebook and Twitter. | Watch WPXI NOW  ©2023 Cox Media Group","https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LndweGkuY29tL25ld3MvbG9jYWwvZmlyZS1kYW1hZ2VzLXR3by1ob3VzZXMtZm9yZC1jaXR5L1JMSzQ2WUpJTzVHNFRNVElESlJJS0lTTU1FL9IBbGh0dHBzOi8vd3d3LndweGkuY29tL25ld3MvbG9jYWwvZmlyZS1kYW1hZ2VzLXR3by1ob3VzZXMtZm9yZC1jaXR5L1JMSzQ2WUpJTzVHNFRNVElESlJJS0lTTU1FLz9vdXRwdXRUeXBlPWFtcA?oc=5&hl=en-US&gl=US&ceid=US:en"
"fire","2017-07-25","Not Discerned","{""Tuscaloosa"", ""Alabama"", ""UnitedStates""}","2023-05-21T20:46:00","State Alabama Alaska Arizona Arkansas California Colorado Connecticut Delaware Florida Georgia Hawaii Idaho Illinois Indiana Iowa Kansas Kentucky Louisiana Maine Maryland Massachusetts Michigan Minnesota Mississippi Missouri Montana Nebraska Nevada New Hampshire New Jersey New Mexico New York North Carolina North Dakota Ohio Oklahoma Oregon Pennsylvania Rhode Island South Carolina South Dakota Tennessee Texas Utah Vermont Virginia Washington Washington D.C. West Virginia Wisconsin Wyoming Puerto Rico US Virgin Islands Armed Forces Americas Armed Forces Pacific Armed Forces Europe Northern Mariana Islands Marshall Islands American Samoa Federated States of Micronesia Guam Palau Alberta, Canada British Columbia, Canada Manitoba, Canada New Brunswick, Canada Newfoundland, Canada Nova Scotia, Canada Northwest Territories, Canada Nunavut, Canada Ontario, Canada Prince Edward Island, Canada Quebec, Canada Saskatchewan, Canada Yukon Territory, Canada  Zip Code","https://news.google.com/rss/articles/CBMinQFodHRwczovL3d3dy5tZXNzYWdlbWVkaWEuY28vYWl0a2luL2NvbW11bml0eS9hcmVhX2V2ZW50cy9tY2dyZWdvci1maXJlLWRlcGFydG1lbnQtb3Blbi1ob3VzZS1hbmQtZGVkaWNhdGlvbi9hcnRpY2xlX2NhZjFkZjFlLWY0MmEtMTFlZC1hNWY5LTViNDZmYTNhY2QyMC5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en"
"fire","2023-05-22","Not Discerned","{""Dnipropetrovsk"", ""Dnipropetrovsk"", ""Ukraine""}","2023-05-22T06:54:20","Fire unit destroyed in Dnipro City by a Russian missile strike on 22 may 2023. Photo: Telegram/DSNS  In the early hours of 22 May 2023, Russian forces carried out a massive air attack on Dnipro City from all directions with missiles and one-way attack drones to target military and infrastructure facilities in the city, according to a Facebook post by the Ukrainian Army’s Air Force Command.  The command says that Russians fired a total of 16 missiles of various types and 20 Shahed-136/131 attack drones:  4 Kh-101/X-555 air-launched cruise missiles from Tu-95MS strategic bombers from the Caspian Sea area;  5 Kh-22 cruise missiles from Tu-22M3 long-range bombers from different directions – the Sea of Azov and Kursk Oblast;  2 Iskander-M ballistic missiles from the temporarily occupied Crimea;  5 S-300 anti-aircraft guided missiles from the temporarily occupied territory of Zaporizhzhia Oblast;  20 Shahed attack drones from the southern and northern directions.  “During the night attack on 22 May, Ukrainian air defense forces destroyed four X-101/X-555 cruise missiles and 20 Shahed attack drones,” the Air Force wrote.  Also, the Command confirmed that late on 21 May, a Russian Sukhoy Su-35 fighter jet crashed in the territorial waters of Ukraine in Kherson Oblast, but didn’t immediately attribute the crash to the actions of the Ukrainian aircraft or air defenses:  “The circumstances that caused this are being clarified,” the command says.  Serhii Lysak, the Dnipropetrovsk Oblast Military Administration’s head, says that the four missiles and 15 of the drones were shot down in Dnipropetrovsk Oblast.  According to Lysak, Russian strikes injured a man, 27, in Dnipro City, and at least seven other people in the oblast, including two women aged 52 and 70 who were hospitalized.  The Russian missiles damaged several buildings in the rescue unit (firefighting facility) destroying more than 10 special vehicles and damaging “the same number” of those.  “At night, the enemy insidiously fired at the rescue unit. Three buildings were destroyed, more than 20 pieces of equipment were destroyed. One rescuer was injured,” the Emergency Service’s update reads.  “25 private cars and two buses were also damaged. A private enterprise in Dnipro was also hit. Three buildings were damaged,” Lysak wrote.  Additionally, the attack damaged homes, apartment and administrative buildings, a kindergarten, cars in Dnipropetrovsk Oblast, according to the authorities.  Read also:  You could close this page. Or you could join our community and help us produce more materials like this. We keep our reporting open and accessible to everyone because we believe in the power of free information. This is why our small, cost-effective team depends on the support of readers like you to bring deliver timely news, quality analysis, and on-the-ground reports about Russia's war against Ukraine and Ukraine's struggle to build a democratic society. A little bit goes a long way: for as little as the cost of one cup of coffee a month, you can help build bridges between Ukraine and the rest of the world, plus become a co-creator and vote for topics we should cover next. support. Become a Patron! We keep our reporting open and accessible to everyone because we believe in the power of free information. This is why our small, cost-effective team depends on the support of readers like you to bring deliver timely news, quality analysis, and on-the-ground reports about Russia's war against Ukraine and Ukraine's struggle to build a democratic society. A little bit goes a long way: for as little as the cost of one cup of coffee a month, you can help build bridges between Ukraine and the rest of the world, plus become a co-creator and vote for topics we should cover next. Become a patron or see other ways to  Tags: Dnipro, Shahed-136, Su-35","https://news.google.com/rss/articles/CBMijQFodHRwczovL2V1cm9tYWlkYW5wcmVzcy5jb20vMjAyMy8wNS8yMi9ydXNzaWEtZGVzdHJveXMtZmlyZS11bml0LWluLWRuaXByby11a3JhaW5lLWRvd25zLTQtb2YtMTYtcnVzc2lhbi1taXNzaWxlcy1hbmQtYWxsLTIwLWthbWlrYXplLWRyb25lcy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en"
"fire","2023-08-05","Not Discerned","Not Discerned","2023-05-21T09:56:55","Firefighters at the scene of a truck fire Saturday afternoon on Interstate 95. / Photos, Westport Fire Department  WESTPORT — A smoky — and, no doubt, smelly — fire engulfed the brakes and tires of a truck’s flatbed trailer Saturday afternoon.  Firefighters were dispatched to the scene of the truck fire reported on Interstate 95, between southbound Exits 17 and 18, early Saturday afternoon, according to a post on the Fire Department’s Facebook page.  Arriving at the scene, fire crews found flames and billowing smoke consuming the vehicle’s tires and brakes.  The fire, according to the posting, was quickly extinguished.","https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd2VzdHBvcnRqb3VybmFsLmNvbS9wb2xpY2UtZmlyZS90cnVjay1maXJlLXJ1YmJlci1oaXRzLXRoZS1yb2FkLWNhdGNoZXMtZmlyZS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en"
